<text id="silva1738">
<s>
PRECIPÍCIO	NOM	precipício
.	SENT	.
</s>
<s>
Valha-me	V+P	valer
o	DET	o
Céu	NOM	céu
!	SENT	!
Isto	P	isto
é	V	ser
sonho	NOM	sonho
,	VIRG	,
ou	CONJ	ou
realidade	NOM	realidade
?	SENT	?
Ismene	NOM	<unknown>
advertindo-me	V	<unknown>
que	CONJSUB	que
a	DET	a
ambição	NOM	ambição
de	PRP	de
subir	V	subir
é	V	ser
tropeço	V	tropeçar
para	PRP	para
me	P	me
despenhar	V	despenhar
e	CONJ	e
Egéria	NOM	<unknown>
culpando-me	V	<unknown>
de	PRP	de
perjuro	NOM	perjuro
,	VIRG	,
pedindo	V	pedir
ao	PRP+DET	a
Céu	NOM	céu
justiça	NOM	justiça
!	SENT	!
Justos	ADJ	justo
deuses	NOM	deus
,	VIRG	,
que	PR	que
vaticínios	NOM	vaticínio
são	V	ser
estes	P	este
,	VIRG	,
que	PR	que
amedrentam	V	amedrentar
este	DET	este
tímido	ADJ	tímido
coração	NOM	coração
?	SENT	?
É	V	ser
verdade	NOM	verdade
que	PR	que
eu	P	eu
prometi	V	prometer
a	DET	a
Egéria	NOM	<unknown>
defender	V	defender
a	DET	a
sua	ADJ	sua
causa	NOM	causa
,	VIRG	,
para	PRP	para
cingir	V	cingir
a	DET	a
coroa	NOM	coroa
;	SENT	;
mas	CONJ	mas
foi	V	ir
sem	PRP	sem
saber	V	saber
que	CONJSUB	que
havia	V	haver
de	PRP	de
comprar	V	comprar
a	DET	a
púrpura	NOM	púrpura
à	PRP+DET	a
custa	V	custar
do	PRP+DET	de
sangue	NOM	sangue
de	PRP	de
Ismene	NOM	<unknown>
,	VIRG	,
pois	CONJ	pois
mal	ADV	mal
poderia	V	poder
tirar	V	tirar
a	DET	a
vida	NOM	vida
ao	PRP+DET	a
original	ADJ	original
,	VIRG	,
quem	PR	quem
primeiro	CARD	primeiro
entregou	V	entregar
à	PRP+DET	a
cópia	NOM	cópia
toda	ADJ	todo
a	PRP	a
alma	NOM	alma
.	SENT	.
</s>
<s>
Ai	I	ai
,	VIRG	,
Ismene	NOM	<unknown>
,	VIRG	,
que	PR	que
tu	P	tu
és	V	ser
a	DET	a
motora	ADJ	motor
das	PRP+DET	de
minhas	ADJ	minha
desventuras	NOM	desventura
!	SENT	!
Porque	CONJ	porque
,	VIRG	,
se	P	se
sigo	V	seguir
a	DET	a
causa	NOM	causa
de	PRP	de
Egéria	NOM	<unknown>
,	VIRG	,
preciso-me	V	<unknown>
a	PRP	a
tirar-te	V	<unknown>
a	DET	a
vida	NOM	vida
na	PRP+DET	em
precisão	NOM	precisão
da	PRP+DET	de
tua	ADJ	tua
vida	NOM	vida
fico	V	ficar
sem	PRP	sem
alma	NOM	alma
;	SENT	;
se	P	se
deixo	V	deixar
a	DET	a
Egéria	NOM	<unknown>
para	PRP	para
te	P	te
seguir	V	seguir
,	VIRG	,
tenho	V	ter
contra	PRP	contra
mim	P	mim
a	DET	a
perseguição	NOM	perseguição
dos	PRP+DET	de
dueses	NOM	<unknown>
,	VIRG	,
pois	CONJ	pois
concorro	V	concorrer
na	PRP+DET	em
culpa	NOM	culpa
de	PRP	de
perjuro	NOM	perjuro
.	SENT	.
</s>
<s>
Mas	CONJ	mas
,	VIRG	,
ai	I	ai
de	PRP	de
mim	P	mim
,	VIRG	,
que	PR	que
aí	ADV	aí
vem	V	vir
Ismene	NOM	<unknown>
com	PRP	com
El-Rei	NOM	el-rei
!	SENT	!
Retiro-me	V+P	retirar
,	VIRG	,
por	PRP	por
não	ADV	não
ver	V	ver
a	PRP	a
uma	DET	uma
ingrata	NOM	ingrato
.	SENT	.
</s>
<s>
(	QUOTE	(
Retira-se	V+P	retirar
ao	PRP+DET	a
bastidor	NOM	bastidor
)	QUOTE	)
.	SENT	.
</s>
<s>
Saem	V	sair
El-Rei	NOM	el-rei
,	VIRG	,
Ismene	NOM	<unknown>
,	VIRG	,
Albano	NOM	albano
,	VIRG	,
Mecenas	NOM	mecenas
e	CONJ	e
Chirinola	NOM	<unknown>
Rei	NOM	rei
.	SENT	.
</s>
<s>
Pois	CONJ	pois
Faetonte	NOM	<unknown>
é	V	ser
um	DET	um
pobre	ADJ	pobre
pastor	NOM	pastor
,	VIRG	,
e	CONJ	e
não	ADV	não
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Ai	I	ai
de	PRP	de
mim	P	mim
!	SENT	!
Que	PR	que
ouço	V	ouvir
?	SENT	?
Estou	V	estar
sem	PRP	sem
alma	NOM	alma
!	SENT	!
Albano	NOM	albano
.	SENT	.
</s>
<s>
Assim	ADV	assim
o	P	o
confessa	V	confessar
Chichisbéu	NOM	<unknown>
,	VIRG	,
compadecido	V	compadecer
do	PRP+DET	de
nosso	ADJ	nosso
engano	NOM	engano
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Ah	I	ah
,	VIRG	,
infiel	ADJ	infiel
Fíton	NOM	<unknown>
,	VIRG	,
que	PR	que
tu	P	tu
me	P	me
precipitaste	V	precipitar
!	SENT	!
Mecenas	NOM	mecenas
e	CONJ	e
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Eu	P	eu
o	P	o
ouvi	V	ouvir
dizer	V	dizer
a	DET	a
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Agora	ADV	agora
entro	V	entrar
eu	P	eu
!	SENT	!
Queira	V	querer
Júpiter	NOM	Júpiter
que	PR	que
eu	P	eu
o	P	o
diga	V	dizer
de	PRP	de
sorte	NOM	sorte
que	PR	que
sempre	ADV	sempre
fique	V	ficar
em	PRP	em
segredo	NOM	segredo
,	VIRG	,
por	PRP	por
não	ADV	não
faltar	V	faltar
a	DET	a
Chichisbéu	NOM	<unknown>
!	SENT	!
Rei	NOM	rei
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
,	VIRG	,
desengana-nos	V	<unknown>
:	SENT	:
Quem	PR	quem
te	P	te
disse	V	dizer
que	CONJSUB	que
Chichisbéu	NOM	<unknown>
era	V	ser
Faetonte	NOM	<unknown>
?	SENT	?
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
eu	P	eu
só	ADV	só
o	P	o
posso	V	poder
dizer	V	dizer
em	PRP	em
segredo	NOM	segredo
.	SENT	.
</s>
<s>
Se	P	se
Vossa	NOM	<unknown>
Majestade	NOM	majestade
promete	V	prometer
não	ADV	não
revelar	V	revelar
nada	P	nada
,	VIRG	,
eu	P	eu
então	ADV	então
direi	V	dizer
que	CONJSUB	que
é	V	ser
um	DET	um
pastor	NOM	pastor
,	VIRG	,
e	CONJ	e
por	PRP	por
sinal	NOM	sinal
que	PR	que
sua	ADJ	sua
mãe	NOM	mãe
é	V	ser
outra	ADJ	outro
pastora	NOM	pastor
,	VIRG	,
que	PR	que
guarda	V	guardar
as	DET	a
feras	NOM	fera
de	PRP	de
uma	DET	uma
deusa	NOM	deus
Diana	NOM	Diana
,	VIRG	,
que	PR	que
é	V	ser
Senhora	NOM	senhor
dos	PRP+DET	de
bosques	NOM	bosque
.	SENT	.
</s>
<s>
Rei	NOM	rei
.	SENT	.
</s>
<s>
Oh	I	oh
,	VIRG	,
como	CONJ	como
andei	V	andar
acelerado	ADJ	acelerado
em	PRP	em
admitir	V	admitir
a	DET	a
Faetonte	NOM	<unknown>
por	PRP	por
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
e	CONJ	e
em	PRP	em
crer	V	crer
as	DET	a
tingidas	V	tingir
insinuações	NOM	insinuação
do	PRP+DET	de
mágico	NOM	mágico
!	SENT	!
Perdoa	V	perdoar
,	VIRG	,
Albano	NOM	albano
,	VIRG	,
a	DET	a
injusta	ADJ	injusto
repugnância	NOM	repugnância
do	PRP+DET	de
teu	ADJ	teu
himeneu	NOM	<unknown>
;	SENT	;
mas	CONJ	mas
,	VIRG	,
como	CONJ	como
sabes	V	saber
que	CONJSUB	que
a	DET	a
extinção	NOM	extinção
da	PRP+DET	de
luz	NOM	luz
me	P	me
deu	V	dar
aparentes	ADJ	aparente
motivos	NOM	motivo
para	PRP	para
supor	V	supor
era	V	ser
insinuação	NOM	insinuação
dos	PRP+DET	de
deuses	NOM	deus
a	PRP	a
demora	NOM	demora
das	PRP+DET	de
núpcias	NOM	núpcias
,	VIRG	,
entendo	V	entender
que	CONJSUB	que
me	P	me
sobram	V	sobrar
fundamentos	NOM	fundamento
para	PRP	para
a	DET	a
minha	ADJ	minha
desculpa	NOM	desculpa
;	SENT	;
e	CONJ	e
,	VIRG	,
para	PRP	para
que	PR	que
a	DET	a
alegria	NOM	alegria
da	PRP+DET	de
posse	NOM	posse
suavize	V	suavizar
o	DET	o
desgosto	NOM	desgosto
da	PRP+DET	de
desesperação	NOM	desesperação
,	VIRG	,
já	ADV	já
Ismene	NOM	<unknown>
será	V	ser
tua	ADJ	tua
feliz	ADJ	feliz
esposa	NOM	esposo
,	VIRG	,
apesar	L	apesar
dos	PRP+DET	de
fingimentos	NOM	fingimento
do	PRP+DET	de
enganoso	ADJ	enganoso
Fíton	NOM	<unknown>
,	VIRG	,
e	CONJ	e
falso	ADJ	falso
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Ai	I	ai
de	PRP	de
mim	P	mim
,	VIRG	,
infeliz	ADJ	infeliz
!	SENT	!
Este	P	este
sim	ADV	sim
,	VIRG	,
que	PR	que
é	V	ser
o	DET	o
meu	ADJ	meu
maior	ADJ	maior
precipício	NOM	precipício
!	SENT	!
Albano	NOM	albano
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
mal	ADV	mal
pode	V	poder
ser	V	ser
culpa	NOM	culpa
o	DET	o
que	PR	que
não	ADV	não
foi	V	ir
advertência	NOM	advertência
,	VIRG	,
pois	CONJ	pois
padecemos	V	padecer
todos	ADJ	todo
o	DET	o
mesmo	ADJ	mesmo
engano	NOM	engano
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Vossa	P	vossa
Majestade	NOM	majestade
não	ADV	não
diga	V	dizer
nada	P	nada
a	PRP	a
ninguém	P	ninguém
;	SENT	;
peço-lhe	V+P	pedir
,	VIRG	,
pela	PRP+DET	por
vida	NOM	vida
da	PRP+DET	de
Senhora	NOM	senhor
Ismene	NOM	<unknown>
;	SENT	;
e	CONJ	e
,	VIRG	,
para	PRP	para
que	PR	que
o	P	o
não	ADV	não
diga	V	dizer
,	VIRG	,
há-de-me	V	<unknown>
prometer	V	prometer
uma	DET	uma
cousa	NOM	coisa
.	SENT	.
</s>
<s>
Rei	NOM	rei
.	SENT	.
</s>
<s>
Que	PR	que
é	V	ser
?	SENT	?
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
não	ADV	não
há-de	V	haver
fazer	V	fazer
mal	ADV	mal
a	DET	a
Chichisbéu	NOM	<unknown>
,	VIRG	,
porque	CONJ	porque
ele	P	ele
não	ADV	não
teve	V	ter
culpa	NOM	culpa
nestas	PRP+P	em
arengas	NOM	arenga
,	VIRG	,
como	CONJ	como
sabe	V	saber
sua	ADJ	sua
Alteza	NOM	alteza
.	SENT	.
</s>
<s>
Rei	NOM	rei
.	SENT	.
</s>
<s>
Não	ADV	não
merece	V	merecer
perdão	NOM	perdão
tão	ADV	tão
grande	ADJ	grande
culpa	NOM	culpa
;	SENT	;
ambos	CARD	ambos
padecerão	V	padecer
o	DET	o
rigor	NOM	rigor
de	PRP	de
minhas	ADJ	minha
iras	NOM	ira
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Senhora	NOM	senhor
,	VIRG	,
lá	ADV	lá
se	P	se
avenha	V	avir
;	SENT	;
há-de-me	V	<unknown>
fazer	V	fazer
boa	ADJ	bom
a	DET	a
palavra	NOM	palavra
que	PR	que
me	P	me
deu	V	dar
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
eu	P	eu
prometi	V	prometer
a	DET	a
Chirinola	NOM	<unknown>
a	PRP	a
vida	NOM	vida
de	PRP	de
Chichisbéu	NOM	<unknown>
,	VIRG	,
se	P	se
ela	P	ela
confessasse	V	confessar
;	SENT	;
e	CONJ	e
assim	ADV	assim
...	SENT	.
</s>
<s>..
Rei	NOM	rei
.	SENT	.
</s>
<s>
Basta	V	bastar
,	VIRG	,
princesa	NOM	princesa
;	SENT	;
eu	P	eu
lhe	P	lhe
perdoo	V	perdoar
,	VIRG	,
pois	CONJ	pois
tu	P	tu
o	P	o
apadrinhas	V	apadrinhar
.	SENT	.
</s>
<s>
Albano	NOM	albano
.	SENT	.
</s>
<s>
Pois	CONJ	pois
,	VIRG	,
Senhor	NOM	senhor
,	VIRG	,
se	P	se
eu	P	eu
,	VIRG	,
qual	PR	qual
arábica	ADJ	arábico
Fénix	NOM	fénix
das	PRP+DET	de
cinzas	NOM	cinza
do	PRP+DET	de
esquecimento	NOM	esquecimento
,	VIRG	,
renasço	V	renascer
para	PRP	para
ter	V	ter
nova	ADJ	novo
vida	NOM	vida
na	PRP+DET	em
esfera	NOM	esfera
de	PRP	de
tua	ADJ	tua
lembrança	NOM	lembrança
,	VIRG	,
peço-te	V+P	pedir
que	CONJSUB	que
não	ADV	não
castigues	V	castigar
a	DET	a
Faetonte	NOM	<unknown>
,	VIRG	,
porque	CONJ	porque
quero	V	querer
antes	ADV	antes
que	PR	que
morra	V	morrer
aos	PRP+DET	a
golpes	NOM	golpe
de	PRP	de
uma	DET	uma
furiosa	ADJ	furioso
desesperação	NOM	desesperação
,	VIRG	,
do	PRP+DET	de
que	PR	que
vê-lo	V+P	ver
perder	V	perder
a	DET	a
vida	NOM	vida
aos	PRP+DET	a
fios	NOM	fio
de	PRP	de
um	DET	um
cutelo	NOM	cutelo
;	SENT	;
e	CONJ	e
assim	ADV	assim
...	SENT	.
</s>
<s>..
Rei	NOM	rei
.	SENT	.
</s>
<s>
Bem	ADV	bem
está	V	estar
!	SENT	!
Fique	V	ficar
muito	ADV	muito
embora	ADV	embora
padecendo	V	padecer
as	DET	a
violências	NOM	violência
de	PRP	de
uma	DET	uma
morte	NOM	morte
sucessiva	ADJ	sucessivo
nas	PRP+DET	em
mãos	NOM	mão
da	PRP+DET	de
desesperação	NOM	desesperação
;	SENT	;
porque	CONJ	porque
a	DET	a
loucura	NOM	loucura
que	PR	que
o	P	o
incitou	V	incitar
a	DET	a
tão	ADV	tão
inopinado	ADJ	inopinado
insulto	NOM	insulto
fica	V	ficar
incapaz	ADJ	incapaz
de	PRP	de
todo	ADJ	todo
o	DET	o
mais	ADV	mais
castigo	NOM	castigo
.	SENT	.
</s>
<s>
Vamos	I	vamos
,	VIRG	,
Albano	NOM	albano
.	SENT	.
</s>
<s>
Albano	NOM	albano
.	SENT	.
</s>
<s>
Obediente	ADJ	obediente
te	P	te
sigo	V	seguir
.	SENT	.
</s>
<s>
(	QUOTE	(
Vão-se	V+P	ir
todos	ADJ	todo
com	PRP	com
El-Rei	V	<unknown>
)	QUOTE	)
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Ainda	ADV	ainda
que	PR	que
não	ADV	não
guardei	V	guardar
o	DET	o
segredo	NOM	segredo
,	VIRG	,
tenho	V	ter
segura	V	segurar
a	DET	a
vida	NOM	vida
de	PRP	de
Chichisbéu	NOM	<unknown>
,	VIRG	,
que	PR	que
é	V	ser
o	DET	o
que	PR	que
mais	ADV	mais
importa	V	importar
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Imortal	NOM	imortal
devo	V	dever
ser	V	ser
,	VIRG	,
pois	CONJ	pois
não	ADV	não
perco	V	perder
a	DET	a
vida	NOM	vida
no	PRP+DET	em
dia	NOM	dia
em	PRP	em
que	PR	que
perco	V	perder
a	DET	a
Ismene	NOM	<unknown>
!	SENT	!
Ismene	NOM	<unknown>
,	VIRG	,
espera	V	esperar
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
queres	V	querer
,	VIRG	,
Faetonte	NOM	<unknown>
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
te	P	te
lembres	V	lembrar
de	PRP	de
minha	ADJ	minha
amorosa	ADJ	amoroso
constância	NOM	constância
,	VIRG	,
para	PRP	para
que	PR	que
assim	ADV	assim
mitigue	V	mitigar
com	PRP	com
a	DET	a
consideração	NOM	consideração
de	PRP	de
lembrado	V	lembrar
o	DET	o
duro	ADJ	duro
golpe	NOM	golpe
de	PRP	de
desfavorecido	V	desfavorecer
;	SENT	;
porque	CONJ	porque
um	DET	um
amor	NOM	amor
...	SENT	.
</s>
<s>..
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
dizes	V	dizer
,	VIRG	,
Faetonte	NOM	<unknown>
?	SENT	?
Ainda	ADV	ainda
a	DET	a
tua	ADJ	tua
louca	NOM	louco
temeridade	NOM	temeridade
presiste	V	<unknown>
no	PRP+DET	em
mesmo	ADJ	mesmo
delírio	NOM	delírio
?	SENT	?
Adverte	V	advertir
que	CONJSUB	que
,	VIRG	,
se	P	se
permiti	V	permitir
essas	DET	essa
afectuosas	ADJ	afectuoso
expressões	NOM	expressão
,	VIRG	,
quando	CONJ	quando
te	P	te
considerei	V	considerar
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
,	VIRG	,
agora	ADV	agora
,	VIRG	,
que	PR	que
conheço	V	conhecer
seres	NOM	ser
um	DET	um
humilde	ADJ	humilde
pastor	NOM	pastor
,	VIRG	,
te	P	te
não	ADV	não
posso	V	poder
conceder	V	conceder
o	DET	o
mesmo	ADJ	mesmo
indulto	NOM	indulto
.	SENT	.
</s>
<s>
Vai-te	V+P	ir
,	VIRG	,
que	PR	que
em	PRP	em
Egéria	NOM	<unknown>
acharás	V	achar
propícia	ADJ	propício
a	DET	a
fortuna	NOM	fortuna
,	VIRG	,
para	PRP	para
veres	V	ver
premiado	V	premiar
o	DET	o
teu	ADJ	teu
amor	NOM	amor
.	SENT	.
</s>
<s>
(	QUOTE	(
Faz	V	fazer
que	CONJSUB	que
se	P	se
vai	V	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Senhora	NOM	senhor
...	SENT	.
</s>
<s>..
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
mais	ADV	mais
,	VIRG	,
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Adverte	V	advertir
...	SENT	.
</s>
<s>..
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
há	V	haver
que	CONJSUB	que
advertir	V	advertir
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
eu	P	eu
sempre	ADV	sempre
...	SENT	.
</s>
<s>..
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
quero	V	querer
ouvir-te	V+P	ouvir
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Rendido	ADJ	rendido
...	SENT	.
</s>
<s>..
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
passes	V	passar
adiante	ADV	adiante
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Te	P	te
dediquei	V	dedicar
o	DET	o
meu	ADJ	meu
amor	NOM	amor
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Deixa-me	V+P	deixar
,	VIRG	,
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Como	CONJ	como
te	P	te
posso	V	poder
deixar	V	deixar
,	VIRG	,
se	P	se
sempre	ADV	sempre
desvelada	V	desvelar
te	P	te
busca	V	buscar
a	DET	a
minha	ADJ	minha
fé	NOM	fé
?	SENT	?
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
,	VIRG	,
chama	V	chamar
quem	PR	quem
prenda	V	prender
este	DET	este
louco	ADJ	louco
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Eu	P	eu
vou	V	ir
,	VIRG	,
Senhora	NOM	senhor
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Louco	ADJ	louco
,	VIRG	,
sim	ADV	sim
;	SENT	;
mas	CONJ	mas
é	V	ser
porque	CONJ	porque
delirante	ADJ	delirante
o	DET	o
meu	ADJ	meu
cuidado	NOM	cuidado
enferma	ADJ	enfermo
de	PRP	de
adorar-te	V+P	adorar
.	SENT	.
</s>
<s>
E	CONJ	e
que	PR	que
pouco	ADV	pouco
correspondes	V	corresponder
,	VIRG	,
Ismene	NOM	<unknown>
,	VIRG	,
aos	PRP+DET	a
delírios	NOM	delírio
deste	PRP+P	de
fino	ADJ	fino
amor	NOM	amor
!	SENT	!
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Vai-te	V+P	ir
,	VIRG	,
Faetonte	NOM	<unknown>
;	SENT	;
não	ADV	não
queiras	V	querer
que	CONJSUB	que
a	DET	a
minha	ADJ	minha
indignação	NOM	indignação
te	P	te
precipite	V	precipitar
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
mais	ADV	mais
precipício	NOM	precipício
,	VIRG	,
que	PR	que
o	DET	o
da	PRP+DET	de
minha	ADJ	minha
esperança	NOM	esperança
,	VIRG	,
caindo	V	cair
do	PRP+DET	de
céu	NOM	céu
dessa	PRP+P	de
beleza	NOM	beleza
para	PRP	para
o	DET	o
abismo	NOM	abismo
da	PRP+DET	de
minha	ADJ	minha
desesperação	NOM	desesperação
?	SENT	?
Ai	I	ai
,	VIRG	,
Ismene	NOM	<unknown>
,	VIRG	,
que	PR	que
me	P	me
tiranizas	V	tiranizar
a	DET	a
alma	NOM	alma
!	SENT	!
E	CONJ	e
para	PRP	para
que	PR	que
vejas	V	ver
que	CONJSUB	que
desestimo	V	desestimar
a	DET	a
vida	NOM	vida
,	VIRG	,
vou	V	ir
buscar	V	buscar
a	DET	a
minha	ADJ	minha
morte	NOM	morte
;	SENT	;
que	PR	que
,	VIRG	,
se	P	se
morro	V	morrer
por	PRP	por
ti	P	ti
,	VIRG	,
quando	CONJ	quando
te	P	te
adoro	V	adorar
,	VIRG	,
quando	CONJ	quando
te	P	te
perco	V	perder
bem	ADV	bem
é	V	ser
que	CONJSUB	que
perca	V	perder
a	DET	a
vida	NOM	vida
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Fortuna	NOM	fortuna
,	VIRG	,
pois	CONJ	pois
estamos	V	estar
sós	ADJ	só
,	VIRG	,
responde	V	responder
às	PRP+DET	a
queixas	NOM	queixa
de	PRP	de
uma	DET	uma
infeliz	NOM	infeliz
.	SENT	.
</s>
<s>
(	QUOTE	(
Se	P	se
é	V	ser
que	CONJSUB	que
a	PRP	a
uma	DET	uma
infeliz	NOM	infeliz
ouviu	V	ouvir
as	DET	a
suas	ADJ	sua
queixas	NOM	queixa
a	PRP	a
fortuna	NOM	fortuna
!	SENT	!
)	QUOTE	)
Se	NOM	se
querias	V	querer
que	CONJSUB	que
admitisse	V	admitir
a	DET	a
Faetonte	NOM	<unknown>
,	VIRG	,
porque	CONJ	porque
não	ADV	não
antecipaste	V	antecipar
a	DET	a
ocasião	NOM	ocasião
de	PRP	de
vê-lo	V+P	ver
,	VIRG	,
para	PRP	para
lhe	P	lhe
dar	V	dar
a	DET	a
primazia	NOM	primazia
na	PRP+DET	em
correspondência	NOM	correspondência
?	SENT	?
Pois	CONJ	pois
,	VIRG	,
se	P	se
só	ADV	só
Albano	NOM	albano
logra	V	lograr
as	DET	a
primícias	NOM	primícias
de	PRP	de
meu	ADJ	meu
amor	NOM	amor
,	VIRG	,
para	PRP	para
que	PR	que
me	P	me
persegues	V	perseguir
com	PRP	com
as	DET	a
oposições	NOM	oposição
de	PRP	de
Faetonte	NOM	<unknown>
?	SENT	?
Oh	I	oh
!	SENT	!
Suspende	V	suspender
a	DET	a
roda	NOM	roda
de	PRP	de
tuas	ADJ	tua
inconstâncias	NOM	inconstância
,	VIRG	,
para	PRP	para
que	PR	que
eu	P	eu
segure	V	segurar
as	DET	a
firmezas	NOM	firmeza
de	PRP	de
minhas	ADJ	minha
felicidades	NOM	felicidade
!	SENT	!
Canta	V	cantar
Ismene	NOM	<unknown>
a	PRP	a
seguinte	ADJ	seguinte
ÁRIA	NOM	ária
Fortuna	NOM	fortuna
,	VIRG	,
que	PR	que
inconstante	ADJ	inconstante
te	P	te
ostentas	V	ostentar
rigorosa	ADJ	rigoroso
,	VIRG	,
quando	CONJ	quando
serei	V	ser
ditosa	ADJ	ditoso
?	SENT	?
Quando	CONJ	quando
serei	V	ser
feliz	ADJ	feliz
?	SENT	?
Suspende	V	suspender
por	PRP	por
um	DET	um
pouco	ADV	pouco
teu	ADJ	teu
moto	NOM	moto
acelerado	ADJ	acelerado
;	SENT	;
não	ADV	não
seja	V	ser
sempre	ADV	sempre
o	DET	o
fado	NOM	fado
cruel	ADJ	cruel
a	PRP	a
uma	DET	uma
infeliz	NOM	infeliz
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
\num	V	<unknown>
parte_3_cena_3	V	<unknown>
\txt	NOM	<unknown>
Bosque	NOM	bosque
,	VIRG	,
como	CONJ	como
ao	PRP+DET	a
princípio	NOM	princípio
.	SENT	.
</s>
<s>
SaemFaetonte	NOM	<unknown>
e	CONJ	e
Fíton	NOM	<unknown>
Dentro	NOM	<unknown>
.	SENT	.
</s>
<s>
Guardem	V	guardar
do	PRP+DET	de
louco	NOM	louco
,	VIRG	,
guardem	V	guardar
do	PRP+DET	de
louco	ADJ	louco
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Vês	V	ver
,	VIRG	,
infiel	ADJ	infiel
Fíton	NOM	<unknown>
,	VIRG	,
que	PR	que
já	ADV	já
estou	V	estar
feito	V	fazer
alvo	NOM	alvo
da	PRP+DET	de
irrisão	NOM	irrisão
popular	ADJ	popular
?	SENT	?
Fíton	NOM	<unknown>
.	SENT	.
</s>
<s>
E	CONJ	e
qual	PR	qual
é	V	ser
a	DET	a
causa	NOM	causa
que	PR	que
move	V	mover
tal	P	tal
ludíbrio	NOM	ludíbrio
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
A	DET	a
tua	ADJ	tua
infidelidade	NOM	infidelidade
;	SENT	;
pois	CONJ	pois
disseste	V	dizer
não	ADV	não
era	V	ser
eu	P	eu
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
;	SENT	;
e	CONJ	e
,	VIRG	,
se	CONJ	se
pela	PRP+DET	por
tua	ADJ	tua
aleivosia	NOM	aleivosia
