<text id="silva1733">
<s>
VIDA	NOM	vida
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Bem	ADV	bem
folgo	V	folgar
que	CONJSUB	que
vejais	V	ver
a	DET	a
minha	ADJ	minha
inteireza	NOM	inteireza
;	SENT	;
pois	CONJ	pois
com	PRP	com
ser	V	ser
o	DET	o
burro	NOM	burro
meu	ADJ	meu
e	CONJ	e
tendo-lhe	V+P	ter
tanto	ADV	tanto
amor	NOM	amor
,	VIRG	,
não	ADV	não
foi	V	ir
este	P	este
bastante	ADV	bastante
para	PRP	para
deixar	V	deixar
de	PRP	de
fazer	V	fazer
justiça	NOM	justiça
.	SENT	.
</s>
<s>
Agora	ADV	agora
quero	V	querer
escrever	V	escrever
uma	DET	uma
carta	NOM	carta
a	PRP	a
minha	ADJ	minha
mulher	NOM	mulher
.	SENT	.
</s>
<s>
Ó	I	ó
escrivão	NOM	escrivão
,	VIRG	,
escrevei	V	escrever
lá	ADV	lá
.	SENT	.
</s>
<s>
Ponde	V	pôr
em	PRP	em
cima	NOM	cima
a	PRP	a
cruz	NOM	cruz
dos	PRP+DET	de
quatro	CARD	quatro
caminhos	NOM	caminho
,	VIRG	,
e	CONJ	e
uma	DET	uma
alâmpada	NOM	<unknown>
acesa	ADJ	aceso
.	SENT	.
</s>
<s>
Escrivão	NOM	escrivão
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
para	PRP	para
que	PR	que
é	V	ser
a	DET	a
alâmpada	NOM	<unknown>
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Sois	V	ser
asno	NOM	asno
?	SENT	?
Donde	PRP+ADV	de
vistes	V	ver
vós	DET	tu
cruz	NOM	cruz
sem	PRP	sem
alâmpada	V	<unknown>
?	SENT	?
Escrivão	NOM	escrivão
.	SENT	.
</s>
<s>
Está	V	estar
posta	ADJ	posto
.	SENT	.
</s>
<s>
Carta	NOM	carta
,	VIRG	,
que	PR	que
vai	V	ir
ditando	V	ditar
ao	PRP+DET	a
escrivão	NOM	escrivão
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Minha	ADJ	minha
Teresa	NOM	Teresa
,	VIRG	,
já	ADV	já
sabereis	V	saber
,	VIRG	,
que	PR	que
vos	P	vos
diria	V	dizer
o	DET	o
Diabo	NOM	diabo
,	VIRG	,
que	PR	que
estou	V	estar
feito	V	fazer
governador	NOM	governador
em	PRP	em
corpo	NOM	corpo
e	CONJ	e
alma	NOM	alma
;	SENT	;
mas	CONJ	mas
,	VIRG	,
com	PRP	com
me	P	me
ver	V	ver
levantado	V	levantar
do	PRP+DET	de
chão	NOM	chão
um	DET	um
côvado	NOM	côvado
,	VIRG	,
não	ADV	não
é	V	ser
razão	NOM	razão
que	PR	que
o	DET	o
meu	ADJ	meu
amor	NOM	amor
conjugal	ADJ	conjugal
vos	P	vos
falte	V	faltar
com	PRP	com
o	DET	o
débito	NOM	débito
de	PRP	de
minhas	ADJ	minha
letras	NOM	letra
.	SENT	.
</s>
<s>
(	QUOTE	(
Três	CARD	três
pontos	NOM	ponto
e	CONJ	e
quatro	CARD	quatro
vírgulas	NOM	vírgula
)	QUOTE	)
.	SENT	.
</s>
<s>
Porque	CONJ	porque
vós	P	vós
bem	ADV	bem
sabeis	V	saber
que	CONJSUB	que
,	VIRG	,
quando	CONJ	quando
no	PRP+DET	em
tabuleiro	NOM	tabuleiro
do	PRP+DET	de
gosto	NOM	gosto
escolho	V	escolher
o	DET	o
trigo	NOM	trigo
do	PRP+DET	de
vosso	NOM	vosso
carinho	ADJ	caro
,	VIRG	,
lanço	V	lançar
fora	V	ir
a	DET	a
ervilhaca	NOM	ervilhaca
da	PRP+DET	de
ingratidão	NOM	ingratidão
;	SENT	;
pois	CONJ	pois
,	VIRG	,
joeirando	V	joeirar
as	DET	a
finezas	NOM	fineza
,	VIRG	,
fica	V	ficar
crivado	V	crivar
o	DET	o
peito	NOM	peito
da	PRP+DET	de
correspondência	NOM	correspondência
;	SENT	;
porém	CONJ	porém
,	VIRG	,
indo	V	ir
meu	ADJ	meu
amor	NOM	amor
à	PRP+DET	a
atafona	V	<unknown>
dos	PRP+DET	de
extremos	NOM	extremo
,	VIRG	,
ali	ADV	ali
se	P	se
desfazem	V	desfazer
em	PRP	em
pó	NOM	pó
as	DET	a
carícias	NOM	carícia
do	PRP+DET	de
coração	NOM	coração
;	SENT	;
a	DET	a
,	VIRG	,
furtando-me	V	<unknown>
o	DET	o
atafoneiro	V	<unknown>
da	PRP+DET	de
distância	NOM	distância
as	DET	a
maquias	NOM	maquia
da	PRP+DET	de
vossa	ADJ	vossa
vista	NOM	vista
,	VIRG	,
peneiram	V	peneirar
os	DET	o
meus	ADJ	meu
olhos	NOM	olho
lágrimas	NOM	lágrima
;	SENT	;
e	CONJ	e
com	PRP	com
elas	P	ela
amassando	V	amassar
a	DET	a
farinha	NOM	farinha
da	PRP+DET	de
mágoa	NOM	mágoa
no	PRP+DET	em
alguidar	NOM	alguidar
da	PRP+DET	de
saudade	NOM	saudade
,	VIRG	,
levam	V	levar
em	PRP	em
crescimento	NOM	crescimento
o	DET	o
suspiro	NOM	suspiro
,	VIRG	,
até	PRP	até
que	PR	que
,	VIRG	,
tendendo-se	V+P	tender
na	PRP+DET	em
tábua	NOM	tábua
dos	PRP+DET	de
rigores	NOM	rigor
,	VIRG	,
vai	V	ir
para	PRP	para
o	DET	o
fome	NOM	fome
das	PRP+DET	de
penas	NOM	pena
,	VIRG	,
e	CONJ	e
ali	ADV	ali
se	P	se
coze	V	cozer
com	PRP	com
o	DET	o
fogo	NOM	fogo
do	PRP+DET	de
desejo	NOM	desejo
;	SENT	;
e	CONJ	e
dando	V	dar
ao	PRP+DET	a
moço	NOM	moço
a	PRP	a
merendeira	NOM	merendeiro
do	PRP+DET	de
pesar	NOM	pesar
,	VIRG	,
guardo	V	guardar
o	DET	o
pão	NOM	pão
azedo	ADJ	azedo
de	PRP	de
vossa	P	vossa
lembrança	NOM	lembrança
rio	NOM	rio
armário	NOM	armário
de	PRP	de
minhas	P	minha
memórias.	V	<unknown>
[	QUOTE	[
Ponto	NOM	ponto
de	PRP	de
interrogação.	V	<unknown>
]	QUOTE	]
Enfim	NOM	<unknown>
,	VIRG	,
mulher	NOM	mulher
,	VIRG	,
tenho	V	ter
determinado	ADJ	determinado
que	PR	que
andeis	V	andar
em	PRP	em
coche	V	cochar
vós	P	vós
e	CONJ	e
minha	ADJ	minha
filha	NOM	filho
,	VIRG	,
a	DET	a
quem	PR	quem
peço	V	pedir
se	P	se
lembre	V	lembrar
que	CONJSUB	que
tem	V	ter
um	DET	um
pai	NOM	pai
Governador	NOM	governador
.	SENT	.
</s>
<s>
Aí	ADV	aí
vos	P	vos
mando	V	mandar
esses	DET	esse
caramujos	NOM	caramujo
e	CONJ	e
esse	DET	esse
saco	NOM	saco
de	PRP	de
areia	NOM	areia
,	VIRG	,
que	PR	que
é	V	ser
o	DET	o
que	PR	que
há	V	haver
nesta	PRP+P	em
ilha	NOM	ilha
.	SENT	.
</s>
<s>
Graças	NOM	graça
a	PRP	a
Deus	NOM	deus
,	VIRG	,
que	PR	que
ainda	ADV	ainda
nos	P	nos
dá	V	dar
mais	ADV	mais
do	PRP+DET	de
que	PR	que
merecemos	V	merecer
.	SENT	.
</s>
<s>
O	DET	o
burro	NOM	burro
fica	V	ficar
bom	ADJ	bom
e	CONJ	e
se	P	se
recomenda	V	recomendar
com	PRP	com
muitas	ADJ	muita
lembranças	NOM	lembrança
e	CONJ	e
diz	V	dizer
que	CONJSUB	que
hajais	V	haver
esta	P	esta
por	PRP	por
vossa	P	vossa
;	SENT	;
que	PR	que
não	ADV	não
vos	P	vos
escreve	V	escrever
por	PRP	por
ter	V	ter
uns	DET	um
cravos	NOM	cravo
em	PRP	em
uma	DET	uma
mão	NOM	mão
,	VIRG	,
que	PR	que
lhe	P	lhe
fez	V	fazer
um	DET	um
ferrador	NOM	ferrador
em	PRP	em
umas	DET	uma
bulhas	NOM	bulha
que	PR	que
tiveram	V	ter
.	SENT	.
</s>
<s>
Vede	V	vedar
se	P	se
presto	ADJ	presto
para	PRP	para
alguma	ADJ	alguma
cousa	NOM	coisa
,	VIRG	,
que	PR	que
vo-la	P+P	a
hei-de	V	haver
fazer	V	fazer
.	SENT	.
</s>
<s>
Ilha	NOM	ilha
dos	PRP+DET	de
Lagartos	NOM	lagarto
.	SENT	.
</s>
<s>
Vosso	ADJ	vosso
Marido	NOM	marido
,	VIRG	,
se	P	se
quiseres	V	querer
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
Pança	NOM	pança
,	VIRG	,
Governador	NOM	governador
.	SENT	.
</s>
<s>
Esta	DET	esta
carta	NOM	carta
será	V	ser
logo	ADV	logo
entregue	V	entregar
.	SENT	.
</s>
<s>
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Sim	ADV	sim
,	VIRG	,
Senhor	NOM	senhor
.	SENT	.
</s>
<s>
Ora	CONJ	ora
basta	V	bastar
já	ADV	já
de	PRP	de
despacho	NOM	despacho
;	SENT	;
não	ADV	não
queremos	V	querer
que	CONJSUB	que
vossa	P	vossa
mercê	NOM	mercê
se	P	se
esfalfe	V	esfalfar
;	SENT	;
nem	CONJ	nem
tudo	P	tudo
se	P	se
há-de	V	haver
levar	V	levar
ao	PRP+DET	a
cabo	NOM	cabo
.	SENT	.
</s>
<s>
Venha	V	vir
vossa	P	vossa
mercê	NOM	mercê
jantar	NOM	jantar
,	VIRG	,
que	PR	que
o	DET	o
concelho	NOM	concelho
desta	PRP+P	de
ilha	NOM	ilha
tem	V	ter
preparado	V	preparar
um	DET	um
magnífico	ADJ	magnífico
banquete	NOM	banquete
para	PRP	para
vossa	ADJ	vossa
mercê	NOM	mercê
nas	PRP+DET	em
casas	NOM	casa
da	PRP+DET	de
Câmera	NOM	câmera
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Meirinho	ADJ	meirinho
,	VIRG	,
jantar	NOM	jantar
de	PRP	de
Câmera	NOM	câmera
será	V	ser
de	PRP	de
cousa	NOM	coisa
que	PR	que
já	ADV	já
foi	V	ir
jantada	V	jantar
,	VIRG	,
e	CONJ	e
assim	ADV	assim
vede	V	vedar
lá	ADV	lá
o	DET	o
que	PR	que
dizeis	V	dizer
.	SENT	.
</s>
<s>
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Se	P	se
vossa	P	vossa
mercê	NOM	mercê
o	DET	o
não	ADV	não
quer	V	querer
na	PRP+DET	em
Câmera	NOM	câmera
,	VIRG	,
será	V	ser
aqui	ADV	aqui
mesmo	ADJ	mesmo
,	VIRG	,
e	CONJ	e
vamos	V	ir
,	VIRG	,
que	PR	que
depois	ADV	depois
havemos	V	haver
ir	V	ir
rondar	V	rondar
a	DET	a
ilha	NOM	ilha
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Vamos	I	vamos
nós	P	nós
reconhecer	V	reconhecer
os	DET	o
pratos	NOM	prato
,	VIRG	,
e	CONJ	e
dai-me	V+P	dar
de	PRP	de
jantar	NOM	jantar
,	VIRG	,
seja	V	ser
onde	PR	onde
for	V	ir
,	VIRG	,
porque	CONJ	porque
o	DET	o
ventre	NOM	ventre
non	NOM	<unknown>
patitur	NOM	<unknown>
moras	NOM	mora
.	SENT	.
</s>
<s>
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Vamos	V	ir
.	SENT	.
</s>
<s>
(	QUOTE	(
Vão-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
\num	V	<unknown>
parte_2_cena_5	V	<unknown>
\txt	NOM	<unknown>
Mutação	NOM	mutação
de	PRP	de
sala	NOM	sala
.	SENT	.
</s>
<s>
Estará	V	estar
uma	DET	uma
mesa	NOM	mesa
mal	ADV	mal
ordenada	ADJ	ordenado
,	VIRG	,
com	PRP	com
uma	DET	uma
garrafa	NOM	garrafa
em	PRP	em
cima	NOM	cima
;	SENT	;
estarão	V	estar
um	DET	um
médico	NOM	médico
,	VIRG	,
e	CONJ	e
um	DET	um
cirurgião	NOM	cirurgião
,	VIRG	,
dous	V	<unknown>
rebecas	NOM	rebeca
e	CONJ	e
um	DET	um
rebecão	NOM	<unknown>
;	SENT	;
e	CONJ	e
saem	V	sair
Sancho	NOM	sancho
,	VIRG	,
o	DET	o
Meirinho	NOM	meirinho
e	CONJ	e
o	DET	o
Escrivão	NOM	escrivão
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Quem	PR	quem
te	P	te
dissera	V	dizer
a	PRP	a
ti	P	ti
,	VIRG	,
pobre	ADJ	pobre
Sancho	NOM	sancho
Pança	NOM	pança
,	VIRG	,
que	PR	que
da	PRP+DET	de
rústica	ADJ	rústico
choupana	NOM	choupana
de	PRP	de
tua	ADJ	tua
aldeia	NOM	aldeia
havias	V	haver
de	PRP	de
chegar	V	chegar
a	PRP	a
tanta	DET	tanto
honra	NOM	honra
!	SENT	!
Sem	PRP	sem
dúvida	NOM	dúvida
que	PR	que
o	DET	o
aparato	NOM	aparato
desta	PRP+P	de
mesa	NOM	mesa
é	V	ser
digno	ADJ	digno
de	PRP	de
jantar	NOM	jantar
nela	PRP+P	ela
um	DET	um
absoluto	ADJ	absoluto
Príncipe	NOM	príncipe
!	SENT	!
Se	P	se
isto	P	isto
é	V	ser
no	PRP+DET	em
preparatório	NOM	preparatório
,	VIRG	,
que	PR	que
será	V	ser
na	PRP+DET	em
côdea	NOM	côdea
!	SENT	!
Ai	I	ai
,	VIRG	,
esfaimado	ADJ	esfaimado
Sancho	NOM	sancho
Pança	NOM	pança
,	VIRG	,
desta	PRP+P	de
vez	NOM	vez
tirarás	V	tirar
o	DET	o
ventre	NOM	ventre
de	PRP	de
miséria	NOM	miséria
.	SENT	.
</s>
<s>
Quem	PR	quem
me	P	me
dera	V	dar
ter	V	ter
nesta	PRP+P	em
ocasião	NOM	ocasião
sete	CARD	sete
bocas	NOM	boca
,	VIRG	,
dez	CARD	dez
gorgomilos	NOM	gorgomilo
,	VIRG	,
quatro	CARD	quatro
ordens	NOM	ordem
de	PRP	de
dentes	NOM	dente
e	CONJ	e
oito	CARD	oito
bandulhos	NOM	bandulho
para	PRP	para
devorar	V	devorar
e	CONJ	e
engolir	V	engolir
tanta	DET	tanto
comezana	NOM	<unknown>
!	SENT	!
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Senhor	P	senhor
Governador	NOM	governador
,	VIRG	,
sente-se	V+P	sentar
vossa	ADJ	vossa
mercê	NOM	mercê
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ó	I	ó
meu	ADJ	meu
rico	ADJ	rico
Meirinho	NOM	meirinho
do	PRP+DET	de
meu	ADJ	meu
coração	NOM	coração
,	VIRG	,
dizei-me	V+P	dizer
:	SENT	:
quem	PR	quem
são	V	ser
estes	P	este
dous	V	<unknown>
bigorrilhas	V	<unknown>
?	SENT	?
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Este	P	este
é	V	ser
o	DET	o
médico	NOM	médico
,	VIRG	,
e	CONJ	e
este	P	este
é	V	ser
o	DET	o
cirurgião	NOM	cirurgião
,	VIRG	,
que	PR	que
ambos	CARD	ambos
costumam	V	costumar
assistir	V	assistir
nos	PRP+DET	em
banquetes	NOM	banquete
que	PR	que
se	P	se
dão	V	dar
aos	PRP+DET	a
governadores	NOM	governador
,	VIRG	,
por	PRP	por
grandeza	NOM	grandeza
e	CONJ	e
estado	NOM	estado
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Eu	P	eu
lhe	P	lhe
perdoara	V	perdoar
o	DET	o
estado	NOM	estado
,	VIRG	,
com	PRP	com
tanto	ADV	tanto
que	CONJSUB	que
a	DET	a
grandeza	NOM	grandeza
só	ADV	só
fora	V	ir
no	PRP+DET	em
comer	NOM	comer
.	SENT	.
</s>
<s>
E	CONJ	e
quem	PR	quem
são	V	ser
estes	DET	este
de	PRP	de
cabeleira	NOM	cabeleira
loura	ADJ	louro
,	VIRG	,
muito	ADV	muito
buliçosos	ADJ	buliçoso
?	SENT	?
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Estes	P	este
são	V	ser
os	DET	o
que	PR	que
tangem	V	tanger
vários	ADJ	vário
instrumentos	NOM	instrumento
,	VIRG	,
enquanto	CONJ	enquanto
se	P	se
come	V	comer
,	VIRG	,
para	PRP	para
excitar	V	excitar
o	DET	o
apetite	NOM	apetite
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Eu	P	eu
escuso	V	escusar
acepipes	V	acepipar
para	PRP	para
comer	V	comer
,	VIRG	,
pois	CONJ	pois
o	P	o
tenho	V	ter
para	PRP	para
seis	CARD	seis
bois	NOM	boi
.	SENT	.
</s>
<s>
Tocam	V	tocar
os	DET	o
instrumentos	NOM	instrumento
,	VIRG	,
muito	ADV	muito
desafinados	V	desafinar
.	SENT	.
</s>
<s>
Meirinho	ADJ	meirinho
.	SENT	.
</s>
<s>
Que	PR	que
tal	P	tal
tangem	V	tanger
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Essa	DET	essa
tocata	NOM	tocata
é	V	ser
de	PRP	de
rigor	NOM	rigor
;	SENT	;
parece	V	parecer
feita	V	fazer
por	PRP	por
solfa	NOM	solfa
.	SENT	.
</s>
<s>
Médico	NOM	médico
.	SENT	.
</s>
<s>
Senhor	P	senhor
Governador	NOM	governador
,	VIRG	,
ora	CONJ	ora
por	PRP	por
vida	NOM	vida
sua	ADJ	sua
,	VIRG	,
que	PR	que
nos	P	nos
faça	V	fazer
a	DET	a
honra	NOM	honra
de	PRP	de
comer	V	comer
:	SENT	:
faça-nos	V+P	fazer
este	DET	este
gosto	NOM	gosto
,	VIRG	,
por	PRP	por
quem	PR	quem
é.	V	<unknown>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Não	ADV	não
é	V	ser
necessário	ADJ	necessário
tanto	ADV	tanto
rogo	V	rogar
.	SENT	.
</s>
<s>
Este	DET	este
médico	NOM	médico
tem	V	ter
feição	NOM	feição
!	SENT	!
(	QUOTE	(
À	PRP+DET	a
parte	NOM	parte
)	QUOTE	)
.	SENT	.
</s>
<s>
Médico	NOM	médico
.	SENT	.
</s>
<s>
Primeiramente	ADV	primeiramente
,	VIRG	,
Senhor	NOM	senhor
Governador	NOM	governador
,	VIRG	,
há-de	V	haver
vossa	P	vossa
mercê	NOM	mercê
comer	V	comer
com	PRP	com
parcimónia	NOM	parcimónia
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Parcimónia	NOM	parcimónia
é	V	ser
cousa	NOM	coisa
de	PRP	de
comer	V	comer
?	SENT	?
Médico	NOM	médico
.	SENT	.
</s>
<s>
Parcimónia	NOM	parcimónia
é	V	ser
comer	V	comer
com	PRP	com
temperança	NOM	temperança
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Isso	P	isso
de	PRP	de
temperos	NOM	tempero
pertence	V	pertencer
ao	PRP+DET	a
cozinheiro	NOM	cozinheiro
.	SENT	.
</s>
<s>
Médico	NOM	médico
.	SENT	.
</s>
<s>
Temperança	NOM	temperança
,	VIRG	,
por	PRP	por
outro	ADJ	outro
nome	NOM	nome
,	VIRG	,
é	V	ser
o	DET	o
mesmo	ADJ	mesmo
que	PR	que
comer	V	comer
pouco	ADV	pouco
e	CONJ	e
com	PRP	com
regra	NOM	regra
;	SENT	;
pois	CONJ	pois
,	VIRG	,
conforme	CONJ	conforme
a	DET	a
melhor	ADJ	melhor
opinião	NOM	opinião
dos	PRP+DET	de
modernos	ADJ	moderno
,	VIRG	,
o	DET	o
muito	ADV	muito
comer	V	comer
estraga	V	estragar
a	DET	a
natureza	NOM	natureza
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ainda	ADV	ainda
esta	P	esta
é	V	ser
pior	ADJ	pior
!	SENT	!
Ora	CONJ	ora
digo-vos	V+P	dizer
que	CONJSUB	que
sois	V	ser
um	DET	um
asno	NOM	asno
.	SENT	.
</s>
<s>
O	DET	o
comer	NOM	comer
muito	ADV	muito
é	V	ser
proveitoso	ADJ	proveitoso
para	PRP	para
a	DET	a
barriga	NOM	barriga
,	VIRG	,
porque	CONJ	porque
se	P	se
enche	V	encher
;	SENT	;
pois	CONJ	pois
,	VIRG	,
conforme	CONJ	conforme
a	DET	a
melhor	ADJ	melhor
filosofia	NOM	filosofia
,	VIRG	,
non	NOM	<unknown>
datur	NOM	<unknown>
vacuum	V	<unknown>
in	PRP	in
rerum	V	<unknown>
natura	NOM	natura
;	SENT	;
e	CONJ	e
assim	ADV	assim
hei-de	V	haver
comer	V	comer
.	SENT	.
</s>
<s>
Cirurgião	NOM	cirurgião
.	SENT	.
</s>
<s>
Senhor	P	senhor
Governador	NOM	governador
,	VIRG	,
com	PRP	com
licença	NOM	licença
de	PRP	de
vossa	ADJ	vossa
mercê	NOM	mercê
,	VIRG	,
antes	ADV	antes
que	PR	que
coma	V	comer
,	VIRG	,
é	V	ser
preciso	ADJ	preciso
fazer	V	fazer
uma	DET	uma
diligência	NOM	diligência
do	PRP+DET	de
meu	ADJ	meu
ofício	NOM	ofício
da	PRP+DET	de
cirurgia	NOM	cirurgia
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Entendo	V	entender
que	CONJSUB	que
este	DET	este
banquete	NOM	banquete
tem	V	ter
algum	ADJ	algum
apostema	V	apostemar
,	VIRG	,
que	PR	que
o	DET	o
cirurgião	NOM	cirurgião
quer	V	querer
também	ADV	também
meter	V	meter
a	PRP	a
tenta	V	tentar
.	SENT	.
</s>
<s>
Vamos	I	vamos
lá	ADV	lá
;	SENT	;
que	PR	que
é	V	ser
isso	P	isso
?	SENT	?
Cirurgião	NOM	cirurgião
.	SENT	.
</s>
<s>
Quero	V	querer
endireitar-lhe	V+P	endireitar
o	DET	o
pescoço	NOM	pescoço
.	SENT	.
</s>
<s>
Tenha-o	V+P	ter
sempre	ADV	sempre
direito	ADJ	direito
;	SENT	;
não	ADV	não
o	DET	o
troça	NOM	troça
,	VIRG	,
quando	CONJ	quando
comer	V	comer
;	SENT	;
porque	CONJ	porque
fàcilmente	ADV	facilmente
pode	V	poder
quebrar	V	quebrar
alguma	ADJ	alguma
veia	NOM	veia
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Não	ADV	não
me	P	me
deixareis	V	deixar
comer	V	comer
,	VIRG	,
como	CONJ	como
eu	P	eu
quiser	V	querer
?	SENT	?
Que	PR	que
tendes	V	ter
que	CONJSUB	que
eu	P	eu
coma	V	comer
torto	ADJ	torto
,	VIRG	,
ou	CONJ	ou
direito	ADV	direito
?	SENT	?
Vós	P	vós
cuidais	V	cuidar
que	CONJSUB	que
esta	P	esta
é	V	ser
a	DET	a
primeira	CARD	primeiro
vez	NOM	vez
que	PR	que
eu	P	eu
como	CONJ	como
na	PRP+DET	em
minha	ADJ	minha
vida	NOM	vida
?	SENT	?
Médico	NOM	médico
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
uma	DET	uma
cousa	NOM	coisa
é	V	ser
comer	V	comer
como	CONJ	como
escudeiro	V	escudeirar
,	VIRG	,
e	CONJ	e
outra	ADJ	outro
como	CONJ	como
governador	NOM	governador
;	SENT	;
e	CONJ	e
,	VIRG	,
como	CONJ	como
tal	P	tal
,	VIRG	,
queremos	V	querer
que	CONJSUB	que
vossa	P	vossa
mercê	NOM	mercê
coma	NOM	coma
como	CONJ	como
manda	V	mandar
a	DET	a
arte	NOM	arte
médica	ADJ	médico
e	CONJ	e
cirúrgica	ADJ	cirúrgico
;	SENT	;
pois	CONJ	pois
a	DET	a
conservação	NOM	conservação
da	PRP+DET	de
sua	ADJ	sua
vida	NOM	vida
nos	P	nos
importa	V	importar
em	PRP	em
muito	ADV	muito
,	VIRG	,
como	CONJ	como
único	ADJ	único
refúgio	NOM	refúgio
em	PRP	em
que	PR	que
se	P	se
estriba	V	estribar
a	DET	a
nossa	ADJ	nossa
esperança	NOM	esperança
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Seja	V	ser
o	DET	o
que	PR	que
vós	P	vós
quiséreis	V	querer
,	VIRG	,
e	CONJ	e
deixai-me	V+P	deixar
comer	V	comer
;	SENT	;
venha	V	vir
a	DET	a
sopa	NOM	sopa
.	SENT	.
</s>
<s>
Médico	NOM	médico
.	SENT	.
</s>
<s>
Isso	P	isso
é	V	ser
sopa	NOM	sopa
?	SENT	?
Nada	P	nada
,	VIRG	,
fora	NOM	fora
!	SENT	!
Não	ADV	não
coma	V	comer
vossa	P	vossa
mercê	NOM	mercê
sopa	NOM	sopa
,	VIRG	,
que	PR	que
é	V	ser
muito	ADV	muito
nutritiva	ADJ	nutritivo
,	VIRG	,
geradora	NOM	gerador
,	VIRG	,
danosa	ADJ	danoso
,	VIRG	,
sanguinária	ADJ	sanguinário
,	VIRG	,
e	CONJ	e
lhe	P	lhe
pode	V	poder
resultar	V	resultar
um	DET	um
estupor	NOM	estupor
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Com	PRP	com
que	PR	que
a	DET	a
sopa	NOM	sopa
faz	V	fazer
estupor	NOM	estupor
?	SENT	?
Vós	P	vós
é	V	ser
que	CONJSUB	que
sois	V	ser
o	DET	o
estupor	NOM	estupor
da	PRP+DET	de
sopa	NOM	sopa
.	SENT	.
</s>
<s>
Hei-de	V	haver
comê-la	V+P	comer
,	VIRG	,
mas	CONJ	mas
que	PR	que
me	P	me
dem	V	<unknown>
duzentos	CARD	duzentos
estupores	NOM	estupor
.	SENT	.
</s>
<s>
Médico	NOM	médico
.	SENT	.
</s>
<s>
Requeiro	V	requerer
a	DET	a
vossa	ADJ	vossa
mercê	NOM	mercê
,	VIRG	,
da	PRP+DET	de
parte	NOM	parte
da	PRP+DET	de
saúde	NOM	saúde
,	VIRG	,
que	PR	que
não	ADV	não
coma	V	comer
sopa	NOM	sopa
,	VIRG	,
que	PR	que
nesta	PRP+P	em
ilha	NOM	ilha
a	PRP	a
sopa	NOM	sopa
prova	NOM	prova
muito	ADV	muito
mal	ADV	mal
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Isso	P	isso
é	V	ser
porque	CONJ	porque
vocês	P	você
não	ADV	não
sabem	V	saber
provar	V	provar
bem	ADV	bem
a	DET	a
sopa	NOM	sopa
.	SENT	.
</s>
<s>
Médico	NOM	médico
.	SENT	.
</s>
<s>
Ora	CONJ	ora
,	VIRG	,
Senhor	NOM	senhor
Governador	NOM	governador
,	VIRG	,
deixe	V	deixar
vossa	P	vossa
mercê	NOM	mercê
isso	P	isso
,	VIRG	,
pois	CONJ	pois
não	ADV	não
falta	V	faltar
comer	V	comer
em	PRP	em
que	PR	que
vossa	P	vossa
mercê	NOM	mercê
se	P	se
possa	V	poder
fartar	V	fartar
.	SENT	.
</s>
<s>
Coma	V	comer
esse	DET	esse
prato	NOM	prato
de	PRP	de
assado	NOM	assado
.	SENT	.
</s>
<s>
Cirurgião	NOM	cirurgião
.	SENT	.
</s>
<s>
Não	ADV	não
,	VIRG	,
com	PRP	com
licença	NOM	licença
de	PRP	de
vossa	ADJ	vossa
mercê	NOM	mercê
,	VIRG	,
Senhor	NOM	senhor
Doutor	NOM	doutor
,	VIRG	,
também	ADV	também
agora	ADV	agora
não	ADV	não
