<text id="ortas1777">
<s>
Leitor	NOM	leitor
,	VIRG	,
ali	ADV	ali
chegassem	V	chegar
,	VIRG	,
se	P	se
encaminharam	V	encaminhar
para	PRP	para
o	DET	o
Palácio	NOM	palácio
,	VIRG	,
e	CONJ	e
as	DET	a
mais	ADV	mais
festas	NOM	festa
se	P	se
repetiam	V	repetir
todas	ADJ	todo
as	DET	a
que	PR	que
se	P	se
haviam	V	haver
feito	V	fazer
em	PRP	em
Tebas	NOM	<unknown>
,	VIRG	,
e	CONJ	e
pelo	PRP+DET	por
mesmo	ADJ	mesmo
tempo	NOM	tempo
todas	ADJ	todo
as	P	a
referidas	V	referir
mercês	NOM	mercê
.	SENT	.
</s>
<s>
Passado	ADJ	passado
aquele	DET	aquele
mês	NOM	mês
,	VIRG	,
destinado	V	destinar
às	PRP+DET	a
graças	NOM	graça
,	VIRG	,
e	CONJ	e
festejos	NOM	festejo
,	VIRG	,
se	P	se
retiraram	V	retirar
para	PRP	para
Tebas	NOM	<unknown>
os	DET	o
que	PR	que
tinham	V	ter
saído	V	sair
a	PRP	a
acompanhar	V	acompanhar
os	DET	o
Príncipes	NOM	príncipe
,	VIRG	,
e	CONJ	e
saiu	V	sair
Arnesto	NOM	<unknown>
a	PRP	a
visitar	V	visitar
os	DET	o
hospitais	NOM	hospital
;	SENT	;
que	PR	que
ficaram	V	ficar
ricos	ADJ	rico
,	VIRG	,
pois	CONJ	pois
deu	V	dar
o	DET	o
Príncipe	NOM	príncipe
generoso	ADJ	generoso
exemplo	NOM	exemplo
à	PRP+DET	a
piedade	NOM	piedade
.	SENT	.
</s>
<s>
Concluindo	V	concluir
esta	DET	esta
louvável	ADJ	louvável
diligência	NOM	diligência
,	VIRG	,
foi	V	ir
ver	V	ver
os	DET	o
arsenais	NOM	arsenal
,	VIRG	,
onde	PR	onde
repreendeu	V	repreender
severamente	ADV	severamente
os	DET	o
descuidos	NOM	descuido
,	VIRG	,
e	CONJ	e
despertou	V	despertar
os	DET	o
negligentes	NOM	negligente
,	VIRG	,
para	PRP	para
que	PR	que
se	P	se
melhorassem	V	melhorar
.	SENT	.
</s>
<s>
Quis	V	querer
ver	V	ver
as	DET	a
suas	ADJ	sua
Tropas	NOM	tropa
;	SENT	;
e	CONJ	e
fazendo-as	V+P	fazer
exercitar	V	exercitar
na	PRP+DET	em
sua	ADJ	sua
presença	NOM	presença
,	VIRG	,
acrescentou	V	acrescentar
os	DET	o
Militares	NOM	militar
,	VIRG	,
e	CONJ	e
despendeu	V	despender
com	PRP	com
eles	P	ele
tanto	ADV	tanto
,	VIRG	,
que	PR	que
mais	ADV	mais
parecia	V	parecer
pai	NOM	pai
liberal	ADJ	liberal
,	VIRG	,
que	PR	que
senhor	P	senhor
esquecido	V	esquecer
;	SENT	;
pois	CONJ	pois
conhecia	V	conhecer
com	PRP	com
larga	ADJ	largo
experiência	NOM	experiência
,	VIRG	,
que	PR	que
a	DET	a
grandeza	NOM	grandeza
dos	PRP+DET	de
exércitos	NOM	exército
faz	V	fazer
indeclinável	ADJ	indeclinável
o	DET	o
respeito	NOM	respeito
das	PRP+DET	de
Majestades	NOM	majestade
,	VIRG	,
a	DET	a
glória	NOM	glória
dos	PRP+DET	de
Soberanos	NOM	soberano
,	VIRG	,
e	CONJ	e
a	DET	a
opulência	NOM	opulência
dos	PRP+DET	de
vassalos	NOM	vassalo
;	SENT	;
e	CONJ	e
a	PRP	a
estes	P	este
suave	ADJ	suave
o	DET	o
peso	NOM	peso
das	PRP+DET	de
armas	NOM	arma
,	VIRG	,
o	DET	o
agrado	NOM	agrado
do	PRP+DET	de
seu	ADJ	seu
Rei	NOM	rei
,	VIRG	,
os	DET	o
honrados	ADJ	honrado
adiantamentos	NOM	adiantamento
,	VIRG	,
e	CONJ	e
o	DET	o
soldo	NOM	soldo
,	VIRG	,
que	PR	que
os	P	o
sustenta	V	sustentar
;	SENT	;
porque	CONJ	porque
suposto	ADJ	suposto
que	PR	que
não	ADV	não
haja	V	haver
cousa	NOM	coisa
alguma	ADJ	alguma
,	VIRG	,
que	PR	que
possa	V	poder
ser	V	ser
inteiro	ADJ	inteiro
equivalente	ADJ	equivalente
da	PRP+DET	de
vida	NOM	vida
,	VIRG	,
o	P	o
supre	V	suprir
a	DET	a
honra	NOM	honra
,	VIRG	,
e	CONJ	e
a	DET	a
fidelidade	NOM	fidelidade
,	VIRG	,
quando	CONJ	quando
a	DET	a
fome	NOM	fome
não	ADV	não
quebranta	V	quebrantar
,	VIRG	,
nem	CONJ	nem
o	DET	o
crédito	NOM	crédito
padece	V	padecer
.	SENT	.
</s>
<s>
Depois	ADV	depois
deste	PRP+P	de
louvável	ADJ	louvável
,	VIRG	,
e	CONJ	e
mais	ADV	mais
preciso	ADJ	preciso
empenho	NOM	empenho
,	VIRG	,
ou	CONJ	ou
desempenho	NOM	desempenho
de	PRP	de
suas	ADJ	sua
máximas	NOM	máxima
admiráveis	ADJ	admirável
,	VIRG	,
ordenou	V	ordenar
que	CONJSUB	que
o	DET	o
ministério	NOM	ministério
devassasse	V	devassar
dos	PRP+DET	de
Militares	NOM	militar
,	VIRG	,
e	CONJ	e
estes	DET	este
do	PRP+DET	de
ministério	NOM	ministério
na	PRP+DET	em
sua	ADJ	sua
verdade	NOM	verdade
;	SENT	;
e	CONJ	e
vendo	V	vender
que	CONJSUB	que
a	DET	a
vara	NOM	vara
da	PRP+DET	de
justiça	NOM	justiça
muitas	ADJ	muita
vezes	ADV	vezes
se	P	se
torcera	V	torcer
com	PRP	com
o	DET	o
peso	NOM	peso
dos	PRP+DET	de
subornos	NOM	suborno
,	VIRG	,
e	CONJ	e
que	PR	que
os	DET	o
que	PR	que
se	P	se
aproveitaram	V	aproveitar
de	PRP	de
uma	DET	uma
injusta	ADJ	injusto
autoridade	NOM	autoridade
haviam	V	haver
desprezado	V	desprezar
os	DET	o
ameaços	NOM	<unknown>
da	PRP+DET	de
culpa	NOM	culpa
,	VIRG	,
e	CONJ	e
os	DET	o
vaticínios	NOM	vaticínio
da	PRP+DET	de
razão	NOM	razão
,	VIRG	,
ordenou	V	ordenar
que	CONJSUB	que
fossem	V	ir
logo	ADV	logo
acabar	V	acabar
no	PRP+DET	em
suplício	NOM	suplício
,	VIRG	,
pois	CONJ	pois
tinham	V	ter
sido	V	ser
o	DET	o
flagelo	NOM	flagelo
dos	PRP+DET	de
pobres	ADJ	pobre
,	VIRG	,
o	DET	o
escândalo	NOM	escândalo
dos	PRP+DET	de
bons	ADJ	bom
,	VIRG	,
e	CONJ	e
o	DET	o
terror	NOM	terror
dos	PRP+DET	de
povos	NOM	povo
;	SENT	;
porque	CONJ	porque
como	CONJ	como
bramam	V	bramir
aos	PRP+DET	a
Céus	NOM	céu
os	DET	o
clamores	NOM	clamor
da	PRP+DET	de
verdade	NOM	verdade
,	VIRG	,
ainda	ADV	ainda
que	CONJSUB	que
o	DET	o
castigo	NOM	castigo
se	P	se
desfira	V	desferir
,	VIRG	,
sempre	ADV	sempre
o	DET	o
perverso	NOM	perverso
tem	V	ter
a	DET	a
pena	NOM	pena
dos	PRP+DET	de
seus	ADJ	seu
delitos	NOM	delito
.	SENT	.
</s>
<s>
Com	PRP	com
as	DET	a
cabeças	NOM	cabeça
daqueles	PRP+P	aquele
se	P	se
guarneceram	V	guarnecer
as	DET	a
muralhas	NOM	muralha
da	PRP+DET	de
Cidade	NOM	cidade
,	VIRG	,
sendo	V	ser
padrões	NOM	padrão
do	PRP+DET	de
exemplo	NOM	exemplo
aqueles	DET	aquele
despojos	NOM	despojo
da	PRP+DET	de
vida	NOM	vida
,	VIRG	,
onde	PR	onde
existindo	V	existir
as	DET	a
geladas	NOM	gelado
cinzas	ADJ	cinza
da	PRP+DET	de
culpa	NOM	culpa
,	VIRG	,
falava	V	falar
a	DET	a
mudez	NOM	mudez
do	PRP+DET	de
horror	NOM	horror
aos	PRP+DET	a
corações	NOM	coração
compreendidos	ADJ	compreendido
.	SENT	.
</s>
<s>
Os	DET	o
que	PR	que
tinham	V	ter
dado	V	dar
inteira	ADJ	inteiro
satisfação	NOM	satisfação
às	PRP+DET	a
suas	ADJ	sua
obrigações	NOM	obrigação
,	VIRG	,
foram	V	ir
premiados	NOM	premiado
com	PRP	com
honras	NOM	honra
,	VIRG	,
e	CONJ	e
riquezas	NOM	riqueza
tão	ADV	tão
avultadas	ADJ	avultado
,	VIRG	,
que	PR	que
parecia	V	parecer
querer	V	querer
aquele	P	aquele
sobrano	V	<unknown>
reservar	V	reservar
para	PRP	para
si	P	si
só	ADV	só
o	DET	o
prazer	NOM	prazer
de	PRP	de
repartir	V	repartir
os	DET	o
tesouros	NOM	tesouro
,	VIRG	,
ou	CONJ	ou
que	PR	que
apostava	V	apostar
exaurí-los	V	<unknown>
,	VIRG	,
depositando-os	V+P	depositar
no	PRP+DET	em
amor	NOM	amor
dos	PRP+DET	de
seus	ADJ	seu
vassalos	NOM	vassalo
,	VIRG	,
onde	PR	onde
o	DET	o
Rei	NOM	rei
justo	ADJ	justo
,	VIRG	,
e	CONJ	e
generoso	ADJ	generoso
tem	V	ter
o	DET	o
mais	ADV	mais
firme	ADJ	firme
trono	NOM	trono
,	VIRG	,
e	CONJ	e
o	DET	o
Império	NOM	império
mais	ADV	mais
seguro	ADJ	seguro
;	SENT	;
e	CONJ	e
assim	ADV	assim
como	CONJ	como
contemplando	V	contemplar
em	PRP	em
os	DET	o
aumentos	NOM	aumento
exercitava	V	exercitar
as	DET	a
vozes	NOM	voz
,	VIRG	,
com	PRP	com
que	PR	que
o	DET	o
povo	NOM	povo
pedia	V	pedir
aos	PRP+DET	a
Numes	NOM	<unknown>
que	PR	que
lhe	P	lhe
eternizassem	V	eternizar
o	DET	o
seu	ADJ	seu
Príncipe	NOM	príncipe
,	VIRG	,
também	ADV	também
se	P	se
ouviam	V	ouvir
os	DET	o
vivas	ADJ	vivo
,	VIRG	,
quando	CONJ	quando
pelo	PRP+DET	por
patíbulo	NOM	patíbulo
se	P	se
desocupava	V	desocupar
o	DET	o
Mundo	NOM	mundo
daqueles	PRP+P	aquele
,	VIRG	,
a	DET	a
quem	PR	quem
a	DET	a
ausência	NOM	ausência
da	PRP+DET	de
soberano	NOM	soberano
dilatara	V	dilatar
os	DET	o
castigos	NOM	castigo
;	SENT	;
pois	CONJ	pois
é	V	ser
a	DET	a
morte	NOM	morte
dos	PRP+DET	de
maus	ADJ	mau
a	DET	a
vida	NOM	vida
dos	PRP+DET	de
bons	ADJ	bom
,	VIRG	,
e	CONJ	e
a	DET	a
prontidão	NOM	prontidão
dos	PRP+DET	de
remédios	NOM	remédio
o	DET	o
melhor	ADJ	melhor
remédio	NOM	remédio
para	PRP	para
o	DET	o
mal	NOM	mal
.	SENT	.
</s>
<s>
Tendo	V	tender
Arnesto	NOM	<unknown>
concluído	V	concluir
todas	ADJ	todo
as	DET	a
cautelas	NOM	cautela
,	VIRG	,
com	PRP	com
que	PR	que
o	DET	o
seu	ADJ	seu
vigilante	NOM	vigilante
cuidado	NOM	cuidado
causava	V	causar
admiração	NOM	admiração
aos	PRP+DET	a
estranhos	NOM	estranho
,	VIRG	,
e	CONJ	e
animava	V	animar
o	DET	o
exemplo	NOM	exemplo
dos	PRP+DET	de
seus	ADJ	seu
,	VIRG	,
pois	CONJ	pois
distribuía	V	distribuir
gloriosos	ADJ	glorioso
prêmios	NOM	prêmio
,	VIRG	,
e	CONJ	e
executava	V	executar
justos	ADJ	justo
castigos	NOM	castigo
,	VIRG	,
chegaram	V	chegar
ali	ADV	ali
três	CARD	três
naus	NOM	nau
vindas	ADJ	vinda
da	PRP+DET	de
ilha	NOM	ilha
de	PRP	de
Náscia	NOM	<unknown>
,	VIRG	,
que	PR	que
com	PRP	com
vozes	NOM	voz
de	PRP	de
sonoros	ADJ	sonoro
clarins	NOM	clarim
vinham	V	vir
publicando	V	publicar
contentamentos	NOM	contentamento
.	SENT	.
</s>
<s>
Logo	ADV	logo
fizeram	V	fazer
aviso	NOM	aviso
da	PRP+DET	de
chegada	NOM	chegada
de	PRP	de
Isicles	NOM	<unknown>
,	VIRG	,
Embaixador	NOM	embaixador
que	PR	que
Anteo	NOM	<unknown>
mandava	V	mandar
a	PRP	a
cumprimentar	V	cumprimentar
Arnesto	NOM	<unknown>
,	VIRG	,
e	CONJ	e
oferecer-lhes	V+P	oferecer
ursos	NOM	urso
,	VIRG	,
e	CONJ	e
leões	NOM	leão
em	PRP	em
tributo	NOM	tributo
dos	PRP+DET	de
benefícios	NOM	benefício
,	VIRG	,
de	PRP	de
que	PR	que
era	V	ser
devedor	ADJ	devedor
àquele	PRP+P	a
povo	NOM	povo
.	SENT	.
</s>
<s>
No	PRP+DET	em
dia	NOM	dia
seguinte	ADJ	seguinte
se	P	se
deu	V	dar
solene	ADJ	solene
embaixada	NOM	embaixada
com	PRP	com
grande	ADJ	grande
luzimento	NOM	luzimento
,	VIRG	,
e	CONJ	e
pompa	NOM	pompa
,	VIRG	,
tornando-se	V+P	tornar
a	PRP	a
renovar	V	renovar
os	DET	o
júbilos	NOM	júbilo
da	PRP+DET	de
chegada	NOM	chegada
de	PRP	de
Arnesto	NOM	<unknown>
,	VIRG	,
porque	CONJ	porque
os	DET	o
vassalos	NOM	vassalo
contentes	ADJ	contente
com	PRP	com
o	DET	o
seu	ADJ	seu
soberano	NOM	soberano
não	ADV	não
sofriam	V	sofrer
as	DET	a
recordações	NOM	recordação
do	PRP+DET	de
mal	NOM	mal
passado	ADJ	passado
,	VIRG	,
sem	PRP	sem
que	PR	que
expressando	V	expressar
o	DET	o
bem	ADV	bem
presente	ADJ	presente
repetissem	V	repetir
votos	NOM	voto
das	PRP+DET	de
mais	ADV	mais
pura	ADJ	puro
fidelidade	NOM	fidelidade
,	VIRG	,
e	CONJ	e
festivas	ADJ	festivo
demonstrações	NOM	demonstração
do	PRP+DET	de
mais	ADV	mais
vivo	ADJ	vivo
contentamento	NOM	contentamento
.	SENT	.
</s>
<s>
Depois	ADV	depois
que	CONJSUB	que
as	DET	a
Majestades	NOM	majestade
foram	V	ir
cumprimentadas	V	cumprimentar
de	PRP	de
formalidade	NOM	formalidade
,	VIRG	,
Arnesto	NOM	<unknown>
com	PRP	com
lágrimas	NOM	lágrima
de	PRP	de
saudosa	ADJ	saudoso
consolação	NOM	consolação
recebeu	V	receber
uma	DET	uma
carta	NOM	carta
de	PRP	de
Anteo	NOM	<unknown>
,	VIRG	,
a	DET	a
qual	PR	qual
era	V	ser
escrita	ADJ	escrito
na	PRP+DET	em
forma	NOM	forma
seguinte	ADJ	seguinte
:	SENT	:
"	QUOTE	"
A	PRP	a
vós	P	vós
,	VIRG	,
Príncipe	NOM	príncipe
Arnesto	NOM	<unknown>
,	VIRG	,
enviamos	V	enviar
nosso	ADJ	nosso
contentamento	NOM	contentamento
,	VIRG	,
amor	NOM	amor
,	VIRG	,
e	CONJ	e
respeito	NOM	respeito
,	VIRG	,
pois	CONJ	pois
vos	P	vos
devemos	V	dever
a	DET	a
nossa	ADJ	nossa
felicidade	NOM	felicidade
,	VIRG	,
e	CONJ	e
rogamos	V	rogar
aos	PRP+DET	a
Deuses	NOM	deus
consoladores	ADJ	consolador
que	PR	que
vos	P	vos
assistam	V	assistir
.	SENT	.
</s>
<s>
"	QUOTE	"
"	QUOTE	"
Ouvindo-se	V+P	ouvir
aqui	ADV	aqui
as	DET	a
notícias	NOM	notícia
de	PRP	de
vossa	ADJ	vossa
chegada	NOM	chegada
a	PRP	a
Tebas	NOM	<unknown>
,	VIRG	,
se	P	se
revelaram	V	revelar
todos	ADJ	todo
os	DET	o
vossos	ADJ	vosso
segredos	NOM	segredo
,	VIRG	,
e	CONJ	e
que	PR	que
os	DET	o
seus	ADJ	seu
soberanos	NOM	soberano
acharam	V	achar
bem	ADV	bem
experimentada	ADJ	experimentado
a	DET	a
fidelidade	NOM	fidelidade
dos	PRP+DET	de
vossos	NOM	vosso
vassalos	ADJ	vassalo
,	VIRG	,
e	CONJ	e
bem	ADV	bem
crescidos	ADJ	crescido
os	DET	o
frutos	NOM	fruto
de	PRP	de
os	DET	o
ter	V	ter
governado	V	governar
com	PRP	com
amor	NOM	amor
,	VIRG	,
paz	NOM	paz
,	VIRG	,
e	CONJ	e
justiça	V	justiçar
(	QUOTE	(
que	PR	que
tudo	P	tudo
Bireno	NOM	<unknown>
mantinha	V	manter
em	PRP	em
boa	ADJ	bom
ordem	NOM	ordem
)	QUOTE	)
,	VIRG	,
e	CONJ	e
qual	PR	qual
fora	V	ir
a	DET	a
vossa	ADJ	vossa
entrada	NOM	entrada
em	PRP	em
Delos	NOM	<unknown>
,	VIRG	,
e	CONJ	e
a	DET	a
celebridade	NOM	celebridade
do	PRP+DET	de
vosso	NOM	vosso
suspirado	V	suspirar
consórcio	NOM	consórcio
.	SENT	.
</s>
<s>
Julgai	V	julgar
qual	PR	qual
seria	V	ser
a	DET	a
consolação	NOM	consolação
,	VIRG	,
com	PRP	com
que	PR	que
eu	P	eu
me	P	me
lembrava	V	lembrar
de	PRP	de
nossos	ADJ	nosso
misteriosos	ADJ	misterioso
infortúnios	NOM	infortúnio
,	VIRG	,
quando	CONJ	quando
este	DET	este
povo	NOM	povo
agradecido	ADJ	agradecido
rompia	V	romper
em	PRP	em
vozes	NOM	voz
expressivas	ADJ	expressivo
do	PRP+DET	de
mais	ADV	mais
fiel	ADJ	fiel
contentamento	NOM	contentamento
,	VIRG	,
dizendo	V	dizer
na	PRP+DET	em
presença	NOM	presença
da	PRP+DET	de
sacra	ADJ	sacro
estátua	NOM	estátua
de	PRP	de
Apolo	NOM	apolo
:	SENT	:
O	DET	o
Deus	NOM	deus
luminoso	ADJ	luminoso
,	VIRG	,
já	ADV	já
vemos	V	ver
que	CONJSUB	que
eram	V	ser
vossos	ADJ	vosso
influxos	NOM	influxo
,	VIRG	,
com	PRP	com
que	PR	que
amávamos	V	amar
a	DET	a
Arnesto	NOM	<unknown>
!	SENT	!
Já	ADV	já
vemos	V	ver
que	CONJSUB	que
era	V	ser
imagem	NOM	imagem
vossa	ADJ	vossa
a	PRP	a
luz	NOM	luz
,	VIRG	,
com	PRP	com
que	PR	que
nos	P	nos
atraía	V	atrair
!	SENT	!
Já	ADV	já
vemos	V	ver
que	CONJSUB	que
eram	V	ser
suaves	ADJ	suave
raios	NOM	raio
do	PRP+DET	de
Céu	NOM	céu
as	DET	a
vozes	NOM	voz
,	VIRG	,
com	PRP	com
que	PR	que
nos	P	nos
persuadia	V	persuadir
a	DET	a
bem	ADV	bem
obra	NOM	obra
!	SENT	!
Já	ADV	já
vemos	V	ver
que	CONJSUB	que
era	V	ser
influxo	NOM	influxo
Divino	NOM	divino
o	DET	o
ardor	NOM	ardor
,	VIRG	,
com	PRP	com
que	PR	que
amávamos	V	amar
as	DET	a
suas	ADJ	sua
virtudes	NOM	virtude
!	SENT	!
E	CONJ	e
quem	PR	quem
,	VIRG	,
senão	CONJ	senão
uma	DET	uma
imagem	NOM	imagem
vossa	P	vossa
assistida	V	assistir
de	PRP	de
Júpiter	NOM	Júpiter
,	VIRG	,
e	CONJ	e
Minerva	NOM	minerva
nos	P	nos
faria	V	fazer
amar	V	amar
a	DET	a
concórdia	NOM	concórdia
,	VIRG	,
que	PR	que
é	V	ser
origem	NOM	origem
do	PRP+DET	de
aumento	NOM	aumento
,	VIRG	,
e	CONJ	e
desprezar	V	desprezar
a	DET	a
discórdia	NOM	discórdia
,	VIRG	,
que	PR	que
tudo	P	tudo
consome	V	consumir
?	SENT	?
Quem	PR	quem
nos	P	nos
faria	V	fazer
estimar	V	estimar
a	DET	a
brilhante	ADJ	brilhante
espada	NOM	espada
da	PRP+DET	de
justiça	NOM	justiça
?	SENT	?
Quem	PR	quem
com	PRP	com
a	DET	a
capa	NOM	capa
de	PRP	de
uma	DET	uma
desgraça	NOM	desgraça
fora	V	ir
argumento	NOM	argumento
da	PRP+DET	de
mais	ADV	mais
elevada	ADJ	elevado
virtude	NOM	virtude
?	SENT	?
Só	ADV	só
o	DET	o
que	PR	que
nascendo	V	nascer
para	PRP	para
reinar	V	reinar
,	VIRG	,
e	CONJ	e
nos	P	nos
foi	V	ir
por	PRP	por
vós	P	vós
enviado	V	enviar
para	PRP	para
o	DET	o
remédio	NOM	remédio
de	PRP	de
nossas	ADJ	nossa
dilatadas	ADJ	dilatado
tribulações	NOM	tribulação
.	SENT	.
</s>
<s>
Donde	PRP+ADV	de
viria	V	vir
homem	NOM	homem
mortal	ADJ	mortal
,	VIRG	,
que	PR	que
sem	PRP	sem
vislumbres	NOM	vislumbre
de	PRP	de
Divindade	NOM	divindade
nos	P	nos
fizesse	V	fazer
tão	ADV	tão
suavemente	ADV	suavemente
obedecer	V	obedecer
às	PRP+DET	a
leis	NOM	lei
,	VIRG	,
amar	V	amar
as	DET	a
letras	NOM	letra
,	VIRG	,
exercitar	V	exercitar
as	DET	a
virtudes	NOM	virtude
,	VIRG	,
buscar	V	buscar
a	DET	a
sujeição	NOM	sujeição
,	VIRG	,
contemplar	V	contemplar
nos	PRP+DET	em
soberanos	NOM	soberano
,	VIRG	,
sujeitar	V	sujeitar
aos	PRP+DET	a
trabalhos	NOM	trabalho
,	VIRG	,
e	CONJ	e
honrar	V	honrar
os	DET	o
Deuses	NOM	deus
,	VIRG	,
mais	ADV	mais
que	PR	que
aquele	P	aquele
,	VIRG	,
que	PR	que
concebendo	V	conceber
os	DET	o
maiores	ADJ	maior
pensamentos	NOM	pensamento
,	VIRG	,
não	ADV	não
perdia	V	perder
instante	NOM	instante
de	PRP	de
cogitar	V	cogitar
sobre	PRP	sobre
o	DET	o
bem	ADV	bem
deste	PRP+P	de
povo	NOM	povo
,	VIRG	,
que	PR	que
parecia	V	parecer
respirava	V	respirar
pelo	PRP+DET	por
coração	NOM	coração
de	PRP	de
Arnesto	NOM	<unknown>
?	SENT	?
Ó	I	ó
luz	NOM	luz
eterna	ADJ	eterno
!	SENT	!
Ó	I	ó
Deuses	NOM	deus
benignos	ADJ	benigno
,	VIRG	,
assisti-lhe	V+P	assistir
,	VIRG	,
e	CONJ	e
defendei	V	defender
da	PRP+DET	de
contrária	ADJ	contrário
fortuna	NOM	fortuna
,	VIRG	,
para	PRP	para
que	PR	que
seja	V	ser
sempre	ADV	sempre
honra	NOM	honra
da	PRP+DET	de
pátria	NOM	pátria
,	VIRG	,
e	CONJ	e
glória	NOM	glória
dos	PRP+DET	de
vassalos	NOM	vassalo
!	SENT	!
-	QUOTE	-
Com	PRP	com
estas	DET	esta
exclamações	NOM	exclamação
saíam	V	sair
do	PRP+DET	de
Templo	NOM	templo
,	VIRG	,
e	CONJ	e
não	ADV	não
descansavam	V	descansar
de	PRP	de
cantar	V	cantar
louvores	NOM	louvor
vossos	ADJ	vosso
,	VIRG	,
reconhecendo	V	reconhecer
as	DET	a
causas	NOM	causa
,	VIRG	,
de	PRP	de
que	PR	que
procediam	V	proceder
as	DET	a
vossas	ADJ	vossa
amáveis	ADJ	amável
circunstâncias	NOM	circunstância
.	SENT	.
</s>
<s>
Muito	ADV	muito
me	P	me
alegro	V	alegrar
,	VIRG	,
quando	CONJ	quando
me	P	me
lembro	V	lembrar
que	CONJSUB	que
vos	P	vos
exercitei	V	exercitar
nas	PRP+DET	em
armas	NOM	arma
,	VIRG	,
e	CONJ	e
ciências	NOM	ciência
,	VIRG	,
que	CONJSUB	que
como	CONJ	como
honrado	V	honrar
vos	P	vos
servi	V	servir
e	CONJ	e
como	CONJ	como
fiel	ADJ	fiel
vos	P	vos
acompanhei	V	acompanhar
;	SENT	;
e	CONJ	e
assim	ADV	assim
me	P	me
lisonjeia	V	lisonjear
a	DET	a
fama	NOM	fama
,	VIRG	,
publicando	V	publicar
as	DET	a
vossas	ADJ	vossa
supremas	NOM	supremo
virtudes	NOM	virtude
,	VIRG	,
e	CONJ	e
me	P	me
suavizam	V	suavizar
o	DET	o
pesado	ADJ	pesado
encargo	NOM	encargo
de	PRP	de
governar	V	governar
estes	DET	este
vassalos	NOM	vassalo
,	VIRG	,
porque	CONJ	porque
vos	P	vos
reconhecem	V	reconhecer
por	PRP	por
senhor	NOM	senhor
supremo	ADJ	supremo
;	SENT	;
e	CONJ	e
já	ADV	já
que	PR	que
vós	P	vós
me	P	me
elevaste	V	elevar
ao	PRP+DET	a
lugar	NOM	lugar
,	VIRG	,
em	PRP	em
que	PR	que
me	P	me
vejo	V	ver
,	VIRG	,
é	V	ser
razão	NOM	razão
que	PR	que
façais	V	fazer
felizes	ADJ	feliz
as	DET	a
minhas	ADJ	minha
resoluções	NOM	resolução
,	VIRG	,
pois	CONJ	pois
juro	V	jurar
aos	PRP+DET	a
eternos	ADJ	eterno
Deuses	NOM	deus
seguir	V	seguir
sempre	ADV	sempre
os	DET	o
vossos	ADJ	vosso
ditames	NOM	ditame
.	SENT	.
</s>
<s>
Bem	ADV	bem
sabeis	V	saber
que	CONJSUB	que
os	DET	o
varões	NOM	varão
,	VIRG	,
que	PR	que
admiraram	V	admirar
as	DET	a
gentes	NOM	gente
,	VIRG	,
se	P	se
fizeram	V	fazer
dígnos	V	<unknown>
mais	ADV	mais
pelo	PRP+DET	por
pouco	ADV	pouco
preço	NOM	preço
,	VIRG	,
que	PR	que
deram	V	dar
aos	PRP+DET	a
grandes	ADJ	grande
lugares	NOM	lugar
,	VIRG	,
que	PR	que
pelas	PRP+DET	por
vitórias	NOM	vitória
,	VIRG	,
que	PR	que
tiveram	V	ter
;	SENT	;
porque	CONJ	porque
para	PRP	para
vencer	V	vencer
inimigos	NOM	inimigo
na	PRP+DET	em
guerra	NOM	guerra
muito	ADV	muito
concorre	V	concorrer
a	DET	a
fortuna	NOM	fortuna
;	SENT	;
mas	CONJ	mas
para	PRP	para
desprezar	V	desprezar
a	DET	a
própria	ADJ	próprio
grandeza	NOM	grandeza
só	ADJ	só
a	PRP	a
heróica	ADJ	heróico
magnanimidade	NOM	magnanimidade
:	SENT	:
pelo	PRP+DET	por
que	PR	que
vos	P	vos
peço	V	pedir
,	VIRG	,
senhor	NOM	senhor
,	VIRG	,
que	PR	que
atendais	V	atender
à	PRP+DET	a
opressão	NOM	opressão
,	VIRG	,
em	PRP	em
que	PR	que
vivo	ADJ	vivo
,	VIRG	,
ajudando-me	V+P	ajudar
a	PRP	a
descer	V	descer
do	PRP+DET	de
trono	NOM	trono
,	VIRG	,
onde	PR	onde
o	DET	o
desvelo	NOM	desvelo
é	V	ser
contínuo	ADJ	contínuo
,	VIRG	,
é	V	ser
pouco	ADV	pouco
o	DET	o
mais	ADV	mais
dilatado	V	dilatar
tempo	NOM	tempo
,	VIRG	,
o	P	o
trabalhar	V	trabalhar
é	V	ser
dívida	NOM	dívida
,	VIRG	,
o	DET	o
descanso	NOM	descanso
é	V	ser
culpa	NOM	culpa
,	VIRG	,
o	DET	o
acerto	NOM	acerto
é	V	ser
obrigado	V	obrigar
,	VIRG	,
o	DET	o
desacerto	NOM	desacerto
é	V	ser
sem	PRP	sem
desculpa	NOM	desculpa
,	VIRG	,
o	DET	o
perigo	NOM	perigo
é	V	ser
sem	PRP	sem
limite	NOM	limite
,	VIRG	,
e	CONJ	e
é	V	ser
limitada	ADJ	limitado
a	DET	a
humana	ADJ	humano
capacidade	NOM	capacidade
para	PRP	para
o	DET	o
encargo	NOM	encargo
,	VIRG	,
que	PR	que
finge	V	fingir
doces	ADJ	doce
fadigas	NOM	fadiga
para	PRP	para
o	DET	o
possuir	V	possuir
,	VIRG	,
sendo	V	ser
amargosíssimas	ADJ	<unknown>
para	PRP	para
o	P	o
responder	V	responder
.	SENT	.
</s>
<s>
Oh	I	oh
quanto	ADV	quanto
é	V	ser
indesculpável	ADJ	indesculpável
a	DET	a
vaidade	NOM	vaidade
