<text id="sousa1556">
<s>
CAPÍTULO	NOM	capítulo
refeitório	NOM	refeitório
e	CONJ	e
oratório	NOM	oratório
,	VIRG	,
e	CONJ	e
tamanha	ADJ	tamanho
máquina	NOM	máquina
que	PR	que
representa	V	representar
outro	ADJ	outro
mosteiro	NOM	mosteiro
por	PRP	por
si	P	si
.	SENT	.
</s>
<s>
Aqui	ADV	aqui
houve	V	haver
muitas	ADJ	muita
cousas	NOM	coisa
que	PR	que
lhe	P	lhe
fizeram	V	fazer
nova	ADJ	novo
devação	NOM	<unknown>
.	SENT	.
</s>
<s>
Via-se	V+P	ver
polas	V	<unknown>
paredes	NOM	parede
,	VIRG	,
pintada	NOM	pintada
,	VIRG	,
toda	ADJ	todo
a	DET	a
história	NOM	história
da	PRP+DET	de
conversão	NOM	conversão
e	CONJ	e
penitência	NOM	penitência
da	PRP+DET	de
seráfica	ADJ	seráfico
Madalena	NOM	madalena
,	VIRG	,
avogada	V	<unknown>
da	PRP+DET	de
casa	NOM	casa
,	VIRG	,
em	PRP	em
muitos	ADJ	muito
painéis	NOM	painel
de	PRP	de
mão	NOM	mão
excelente	ADJ	excelente
,	VIRG	,
que	PR	que
arrebatava	V	arrebatar
os	DET	o
olhos	NOM	olho
.	SENT	.
</s>
<s>
Nos	PRP+DET	em
hábitos	NOM	hábito
vis	ADJ	vil
e	CONJ	e
remendados	ADJ	remendado
das	PRP+DET	de
noviças	NOM	noviço
se	P	se
enxergava	V	enxergar
estrema	V	estremar
pobreza	NOM	pobreza
,	VIRG	,
sem	PRP	sem
nenhum	ADJ	nenhum
género	NOM	género
de	PRP	de
curiosidade	NOM	curiosidade
,	VIRG	,
das	PRP+DET	de
que	PR	que
até	PRP	até
nos	PRP+DET	em
remendos	NOM	remendo
sabe	V	saber
persuadir	V	persuadir
o	DET	o
enemigo	NOM	<unknown>
pera	PRP	para
o	DET	o
ser	NOM	ser
em	PRP	em
tudo	P	tudo
;	SENT	;
no	PRP+DET	em
jeito	NOM	jeito
,	VIRG	,
uma	DET	uma
profunda	ADJ	profundo
humildade	NOM	humildade
e	CONJ	e
mortificação	NOM	mortificação
.	SENT	.
</s>
<s>
Chegando	V	chegar
o	DET	o
Arcebispo	NOM	arcebispo
mais	ADV	mais
perto	ADV	perto
,	VIRG	,
onde	PR	onde
estavam	V	estar
juntas	NOM	junta
,	VIRG	,
receberam-no	V+P	receber
com	PRP	com
uma	DET	uma
música	NOM	música
de	PRP	de
vozes	NOM	voz
extraordinárias	ADJ	extraordinário
e	CONJ	e
muito	ADV	muito
aventajadas	V	<unknown>
às	PRP+DET	a
da	PRP+DET	de
outra	P	outra
casa.Os	V	<unknown>
dormitórios	NOM	dormitório
de	PRP	de
uma	DET	uma
e	CONJ	e
outra	ADJ	outro
casa	NOM	casa
são	V	ser
feitos	V	fazer
por	PRP	por
tal	P	tal
ordem	NOM	ordem
que	PR	que
,	VIRG	,
estando	V	estar
as	DET	a
religiosas	NOM	religioso
retiradas	V	retirar
cada	ADJ	cada
uma	DET	uma
em	PRP	em
seu	ADJ	seu
particular	ADJ	particular
recolhimento	NOM	recolhimento
ou	CONJ	ou
leito	NOM	leito
,	VIRG	,
sem	PRP	sem
se	P	se
verem	V	ver
umas	DET	uma
às	PRP+DET	a
outras	ADJ	outro
,	VIRG	,
podem	V	poder
ser	V	ser
vistas	V	ver
das	PRP+DET	de
preladas	NOM	prelada
e	CONJ	e
zeladores	NOM	zelador
que	PR	que
as	P	a
vigiam	V	vigiar
,	VIRG	,
passando	V	passar
somente	ADV	somente
polo	NOM	polo
meio	ADV	meio
do	PRP+DET	de
dormitório	NOM	dormitório
.	SENT	.
</s>
<s>
As	DET	a
camas	NOM	cama
não	ADV	não
são	V	ser
mais	ADV	mais
que	CONJSUB	que
enxergões	NOM	<unknown>
e	CONJ	e
mantas	NOM	manta
:	SENT	:
enxergões	NOM	<unknown>
de	PRP	de
palha	NOM	palha
e	CONJ	e
mantas	NOM	manta
de	PRP	de
saco	NOM	saco
.	SENT	.
</s>
<s>
Ia	V	ir
esta	DET	esta
casa	NOM	casa
crecendo	V	<unknown>
em	PRP	em
reputação	NOM	reputação
de	PRP	de
maneira	NOM	maneira
que	PR	que
afirmaram	V	afirmar
pessoas	NOM	pessoa
de	PRP	de
crédito	NOM	crédito
ao	PRP+DET	a
Arcebispo	NOM	arcebispo
que	PR	que
tinha	V	ter
acontecido	V	acontecer
a	DET	a
muitas	ADJ	muita
donzelas	NOM	donzela
honradas	ADJ	honrado
e	CONJ	e
virtuosas	ADJ	virtuoso
menoscabarem	V	menoscabar
falsamente	ADV	falsamente
sua	ADJ	sua
fama	NOM	fama
,	VIRG	,
fingindo-se	V+P	fingir
menos	ADV	menos
honestas	ADJ	honesto
,	VIRG	,
só	ADV	só
a	DET	a
fim	NOM	fim
de	PRP	de
alcançarem	V	alcançar
serem	V	ser
admitidas	V	admitir
nela	PRP+P	ela
,	VIRG	,
porque	CONJ	porque
este	P	este
era	V	ser
o	DET	o
dote	NOM	dote
que	PR	que
as	P	a
fazia	V	fazer
logo	ADV	logo
receber	V	receber
;	SENT	;
assi	NOM	<unknown>
,	VIRG	,
não	ADV	não
duvidavam	V	duvidar
perder	V	perder
fama	NOM	fama
e	CONJ	e
honra	NOM	honra
com	PRP	com
o	DET	o
mundo	NOM	mundo
,	VIRG	,
à	PRP+DET	a
conta	NOM	conta
de	PRP	de
a	DET	a
sustentarem	V	sustentar
com	PRP	com
Deus	NOM	deus
e	CONJ	e
fugirem	V	fugir
os	DET	o
perigos	NOM	perigo
da	PRP+DET	de
vida	NOM	vida
e	CONJ	e
ocasiões	NOM	ocasião
de	PRP	de
pecado	NOM	pecado
,	VIRG	,
em	PRP	em
que	PR	que
a	DET	a
ociosidade	NOM	ociosidade
,	VIRG	,
liberdade	NOM	liberdade
,	VIRG	,
pobreza	NOM	pobreza
e	CONJ	e
orfandade	NOM	orfandade
faz	V	fazer
cair	V	cair
muita	ADJ	muita
gente	NOM	gente
.	SENT	.
</s>
<s>
Fazia	V	fazer
conta	V	contar
o	DET	o
Arcebispo	NOM	arcebispo
de	PRP	de
dar	V	dar
volta	NOM	volta
por	PRP	por
Pádua	NOM	pádua
e	CONJ	e
mediu	V	medir
o	DET	o
tempo	NOM	tempo
de	PRP	de
maneira	NOM	maneira
,	VIRG	,
com	PRP	com
a	DET	a
detença	NOM	<unknown>
de	PRP	de
Veneza	NOM	Veneza
,	VIRG	,
que	PR	que
,	VIRG	,
quando	CONJ	quando
foram	V	ir
12	CARD	@card@
de	PRP	de
Junho	NOM	junho
,	VIRG	,
estava	V	estar
em	PRP	em
Pádua	NOM	pádua
,	VIRG	,
e	CONJ	e
na	PRP+DET	em
casa	NOM	casa
do	PRP+DET	de
Santo	NOM	Santo
,	VIRG	,
que	PR	que
a	P	a
ela	P	ela
o	P	o
levava	V	levar
,	VIRG	,
Santo	NOM	Santo
seu	ADJ	seu
compatriota	ADJ	compatriota
e	CONJ	e
nacido	V	<unknown>
como	CONJ	como
ele	P	ele
dentro	ADV	dentro
em	PRP	em
Lisboa	NOM	Lisboa
,	VIRG	,
e	CONJ	e
assitiu	V	<unknown>
às	PRP+DET	a
vésperas	NOM	véspera
do	PRP+DET	de
seu	ADJ	seu
dia	NOM	dia
e	CONJ	e
festa	NOM	festa
.	SENT	.
</s>
<s>
Foram	V	ir
as	DET	a
vésperas	NOM	véspera
celebradas	ADJ	celebrado
com	PRP	com
toda	ADJ	todo
a	DET	a
solenidade	NOM	solenidade
possível	ADJ	possível
polo	NOM	polo
bispo	NOM	bispo
e	CONJ	e
cabido	NOM	cabido
;	SENT	;
e	CONJ	e
o	DET	o
dia	NOM	dia
seguinte	ADJ	seguinte
tornaram	V	tornar
a	PRP	a
fazer	V	fazer
o	DET	o
ofício	NOM	ofício
da	PRP+DET	de
missa	NOM	missa
e	CONJ	e
,	VIRG	,
quando	CONJ	quando
veio	V	vir
à	PRP+DET	a
tarde	NOM	tarde
,	VIRG	,
ordenou-se	V+P	ordenar
uma	DET	uma
fermosa	ADJ	<unknown>
procissão	NOM	procissão
em	PRP	em
que	PR	que
se	P	se
tiraram	V	tirar
um	DET	um
grande	ADJ	grande
número	NOM	número
de	PRP	de
corpos	NOM	corpo
de	PRP	de
prata	NOM	prata
,	VIRG	,
de	PRP	de
homens	NOM	homem
e	CONJ	e
mulheres	NOM	mulher
,	VIRG	,
que	PR	que
passavam	V	passar
de	PRP	de
trinta	CARD	trinta
,	VIRG	,
e	CONJ	e
muitas	ADJ	muita
outras	ADJ	outro
peças	NOM	peça
de	PRP	de
prata	NOM	prata
de	PRP	de
grande	ADJ	grande
valia	NOM	valia
,	VIRG	,
vistoso	ADJ	vistoso
espectáculo	NOM	espectáculo
,	VIRG	,
e	CONJ	e
memórias	NOM	memória
pias	ADJ	pio
de	PRP	de
milagres	NOM	milagre
obrados	V	obrar
por	PRP	por
meio	NOM	meio
do	PRP+DET	de
Santo	NOM	Santo
,	VIRG	,
que	PR	que
ofereceram	V	oferecer
os	DET	o
interessados	ADJ	interessado
e	CONJ	e
deixaram	V	deixar
penduradas	V	pendurar
em	PRP	em
seu	ADJ	seu
templo	NOM	templo
,	VIRG	,
como	CONJ	como
troféus	NOM	troféu
de	PRP	de
sua	ADJ	sua
virtude	NOM	virtude
e	CONJ	e
poder	NOM	poder
.	SENT	.
</s>
<s>
Acompanhou	V	acompanhar
o	DET	o
Arcebispo	NOM	arcebispo
a	PRP	a
procissão	NOM	procissão
,	VIRG	,
cheio	ADJ	cheio
de	PRP	de
devação	NOM	<unknown>
,	VIRG	,
e	CONJ	e
com	PRP	com
a	DET	a
mesma	ADJ	mesmo
visitou	V	visitar
despois	V	<unknown>
as	DET	a
relíquias	NOM	relíquia
do	PRP+DET	de
Santo.Está	NOM	<unknown>
sua	ADJ	sua
sepultura	NOM	sepultura
em	PRP	em
meio	NOM	meio
de	PRP	de
uma	DET	uma
rica	ADJ	rico
capela	NOM	capela
,	VIRG	,
em	PRP	em
um	DET	um
túmulo	NOM	túmulo
alto	ADJ	alto
de	PRP	de
jaspe	NOM	jaspe
.	SENT	.
</s>
<s>
Ornam	V	ornar
a	DET	a
capela	NOM	capela
e	CONJ	e
acompanham	V	acompanhar
a	DET	a
sepultura	NOM	sepultura
muitas	ADJ	muita
estátuas	NOM	estátua
de	PRP	de
finos	ADJ	fino
mármores	NOM	mármore
,	VIRG	,
lavradas	V	lavrar
por	PRP	por
excelência	P	excelência
,	VIRG	,
em	PRP	em
testemunho	NOM	testemunho
de	PRP	de
antigos	ADJ	antigo
milagres	NOM	milagre
do	PRP+DET	de
Santo	NOM	Santo
.	SENT	.
</s>
<s>
Na	PRP+DET	em
sepultura	NOM	sepultura
se	P	se
vêem	V	ver
,	VIRG	,
em	PRP	em
partes	NOM	parte
,	VIRG	,
abertos	V	abrir
uns	DET	um
pequenos	ADJ	pequeno
furos	NOM	furo
,	VIRG	,
por	PRP	por
onde	PR	onde
se	P	se
sente	V	sentar
suavíssimo	ADJ	suave
cheiro	NOM	cheiro
.	SENT	.
</s>
<s>
Junto	ADV	junto
ao	PRP+DET	a
altar-mor	NOM	altar-mor
parece	V	parecer
o	DET	o
seu	ADJ	seu
retrato	NOM	retrato
em	PRP	em
pintura	NOM	pintura
,	VIRG	,
tirado	V	tirar
polo	NOM	polo
natural	ADJ	natural
:	SENT	:
está	V	estar
gentilhomem	V	<unknown>
e	CONJ	e
mancebo	NOM	mancebo
e	CONJ	e
representa	V	representar
grande	ADJ	grande
estatura	NOM	estatura
,	VIRG	,
carnes	NOM	carne
e	CONJ	e
corpulência	NOM	corpulência
.	SENT	.
</s>
<s>
Esta	DET	esta
casa	NOM	casa
foi	V	ir
antigamente	ADV	antigamente
da	PRP+DET	de
invocação	NOM	invocação
de	PRP	de
Nossa	NOM	<unknown>
Senhora	NOM	senhor
;	SENT	;
despois	V	<unknown>
se	P	se
chamou	V	chamar
Santo	NOM	Santo
António	NOM	antónio
;	SENT	;
agora	ADV	agora
ultimamente	ADV	ultimamente
não	ADV	não
se	P	se
lhe	P	lhe
sabe	V	saber
outro	ADJ	outro
nome	NOM	nome
senão	CONJ	senão
o	DET	o
mosteiro	NOM	mosteiro
do	PRP+DET	de
Santo	NOM	Santo
;	SENT	;
e	CONJ	e
este	P	este
é	V	ser
o	DET	o
nome	NOM	nome
com	PRP	com
que	PR	que
em	PRP	em
toda	ADJ	todo
Itália	NOM	Itália
é	V	ser
conhecido	V	conhecer
por	PRP	por
excelência	P	excelência
este	DET	este
bendito	NOM	bendito
português	ADJ	português
.	SENT	.
</s>
<s>
Quem	PR	quem
nomea	ADJ	<unknown>
o	DET	o
Santo	NOM	Santo
fica	V	ficar
entendido	V	entender
que	CONJSUB	que
quer	V	querer
dizer	V	dizer
e	CONJ	e
diz	V	dizer
Santo	NOM	Santo
António	NOM	antónio
.	SENT	.
</s>
<s>
Moram	V	morar
no	PRP+DET	em
convento	NOM	convento
grande	ADJ	grande
número	NOM	número
de	PRP	de
religiosos	NOM	religioso
,	VIRG	,
que	PR	que
deve	V	dever
ser	V	ser
à	PRP+DET	a
conta	NOM	conta
dos	PRP+DET	de
estudos	NOM	estudo
que	PR	que
há	V	haver
na	PRP+DET	em
cidade	NOM	cidade
,	VIRG	,
como	CONJ	como
por	PRP	por
devação	NOM	<unknown>
e	CONJ	e
honra	NOM	honra
do	PRP+DET	de
Santo	NOM	Santo
;	SENT	;
são	V	ser
franciscanos	NOM	franciscano
conventuais	ADJ	conventual
.	SENT	.
</s>
<s>
Quando	CONJ	quando
entre	PRP	entre
eles	P	ele
se	P	se
entendeu	V	entender
quem	PR	quem
era	V	ser
o	DET	o
hóspede	NOM	hóspede
e	CONJ	e
que	PR	que
lhes	P	lhes
vinha	V	vir
ajudar	V	ajudar
a	PRP	a
celebrar	V	celebrar
a	DET	a
sua	ADJ	sua
festa	NOM	festa
,	VIRG	,
quiseram	V	querer
também	ADV	também
festejá-lo	V	<unknown>
com	PRP	com
toda	ADJ	todo
sua	ADJ	sua
possibilidade	NOM	possibilidade
e	CONJ	e
foram-lhe	V+P	ir
mostrando	V	mostrar
o	DET	o
que	PR	que
na	PRP+DET	em
casa	NOM	casa
há	V	haver
de	PRP	de
preço	NOM	preço
.	SENT	.
</s>
<s>
Aqui	ADV	aqui
viu	V	ver
encerrada	V	encerrar
em	PRP	em
uma	DET	uma
grande	ADJ	grande
custódia	NOM	custódia
de	PRP	de
prata	NOM	prata
o	DET	o
queixo	NOM	queixo
inferior	ADJ	inferior
do	PRP+DET	de
Santo	NOM	Santo
,	VIRG	,
com	PRP	com
todos	P	todo
seus	ADJ	seu
dentes	NOM	dente
.	SENT	.
</s>
<s>
Mostraram-lhe	V+P	mostrar
em	PRP	em
outra	P	outra
a	DET	a
ponta	NOM	ponta
daquela	PRP+P	aquela
língua	NOM	língua
,	VIRG	,
ministra	NOM	ministro
de	PRP	de
celestiais	ADJ	celestial
conceitos	NOM	conceito
,	VIRG	,
que	PR	que
está	V	estar
hoje	ADV	hoje
tão	ADV	tão
viva	ADJ	vivo
e	CONJ	e
vermelha	ADJ	vermelho
como	CONJ	como
quando	ADV	quando
os	P	o
pronunciava	V	pronunciar
.	SENT	.
</s>
<s>
Com	PRP	com
a	DET	a
mesma	ADJ	mesmo
veneração	NOM	veneração
tinham	V	ter
noutra	PRP+P	em
custódia	ADJ	custódio
um	DET	um
pedaço	NOM	pedaço
do	PRP+DET	de
casco	NOM	casco
da	PRP+DET	de
testa	NOM	testa
,	VIRG	,
em	PRP	em
que	PR	que
pareciam	V	parecer
inda	ADV	inda
alguns	ADJ	algum
cabelos	NOM	cabelo
e	CONJ	e
,	VIRG	,
juntamente	ADV	juntamente
,	VIRG	,
um	DET	um
grande	ADJ	grande
retalho	NOM	retalho
do	PRP+DET	de
hábito	NOM	hábito
,	VIRG	,
que	PR	que
é	V	ser
saco	NOM	saco
grosseiro	ADJ	grosseiro
e	CONJ	e
como	CONJ	como
um	DET	um
cilício	NOM	cilício
.	SENT	.
</s>
<s>
CAPÍTULO	NOM	capítulo
VII	NOM	<unknown>
Toma	NOM	<unknown>
o	DET	o
Arcebispo	NOM	arcebispo
a	PRP	a
Trento	NOM	trento
e	CONJ	e
escreve	V	escrever
de	PRP	de
novo	ADJ	novo
a	DET	a
Braga	NOM	braga
algumas	ADJ	alguma
cartas	NOM	carta
,	VIRG	,
e	CONJ	e
dá-se	V+P	dar
conta	V	contar
da	PRP+DET	de
vidaque	V	<unknown>
fazia	V	fazer
neste	PRP+P	em
tempo	NOM	tempo
.	SENT	.
</s>
<s>
Dentro	ADV	dentro
de	PRP	de
quinze	CARD	quinze
dias	NOM	dia
se	P	se
achou	V	achar
o	DET	o
Arcebispo	NOM	arcebispo
outra	ADJ	outro
vez	NOM	vez
em	PRP	em
Trento	NOM	trento
e	CONJ	e
,	VIRG	,
como	CONJ	como
tardava	V	tardar
em	PRP	em
se	P	se
abrir	V	abrir
o	DET	o
santo	ADJ	santo
Concílio	NOM	concílio
,	VIRG	,
voava	V	voar
ele	P	ele
com	PRP	com
o	DET	o
espírito	NOM	espírito
à	PRP+DET	a
sua	ADJ	sua
Igreja	NOM	igreja
,	VIRG	,
que	PR	que
sempre	ADV	sempre
trazia	V	trazer
impressa	V	imprimir
na	PRP+DET	em
alma	NOM	alma
,	VIRG	,
e	CONJ	e
ia	V	ir
escrevendo	V	escrever
muitas	ADJ	muita
cartas	NOM	carta
ao	PRP+DET	a
seu	ADJ	seu
governador	NOM	governador
e	CONJ	e
a	PRP	a
todos	ADJ	todo
os	DET	o
mais	ADV	mais
ministros	NOM	ministro
do	PRP+DET	de
governo	NOM	governo
secular	ADJ	secular
e	CONJ	e
eclesiástico	ADJ	eclesiástico
,	VIRG	,
pera	V	esperar
suprir	V	suprir
por	PRP	por
esta	P	esta
via	V	ver
o	DET	o
que	PR	que
corporalmente	ADV	corporalmente
se	P	se
lhe	P	lhe
negava	V	negar
.	SENT	.
</s>
<s>
Assi	NOM	<unknown>
desabafava	V	desabafar
e	CONJ	e
satisfazia	V	satisfazer
a	DET	a
seus	ADJ	seu
desejos	NOM	desejo
,	VIRG	,
que	PR	que
todos	P	todo
eram	V	ser
fundados	V	fundar
em	PRP	em
procurar	V	procurar
o	DET	o
remédio	NOM	remédio
das	PRP+DET	de
necessidades	NOM	necessidade
corporais	ADJ	corporal
dos	PRP+DET	de
pobres	ADJ	pobre
e	CONJ	e
das	PRP+DET	de
espirituais	NOM	espiritual
de	PRP	de
todos	P	todo
.	SENT	.
</s>
<s>
É	V	ser
uma	DET	uma
carta	NOM	carta
retrato	V	retratar
vivo	ADJ	vivo
de	PRP	de
seu	ADJ	seu
dono	NOM	dono
que	PR	que
,	VIRG	,
como	CONJ	como
seja	V	ser
verdade	NOM	verdade
que	CONJSUB	que
ex	X	ex
abundantia	V	<unknown>
cordis	V	<unknown>
os	DET	o
loquitur	NOM	<unknown>
,	VIRG	,
mais	ADV	mais
ao	PRP+DET	a
justo	ADJ	justo
manifestará	V	manifestar
a	DET	a
pena	NOM	pena
o	DET	o
que	PR	que
passa	V	passar
no	PRP+DET	em
coração	NOM	coração
,	VIRG	,
porque	CONJ	porque
ordinário	NOM	ordinário
é	V	ser
declararem-se	V	<unknown>
com	PRP	com
mais	ADV	mais
facilidade	NOM	facilidade
os	DET	o
conceitos	NOM	conceito
da	PRP+DET	de
alma	NOM	alma
,	VIRG	,
escrevendo	V	escrever
,	VIRG	,
que	PR	que
falando	V	falar
.	SENT	.
</s>
<s>
Assi	NOM	<unknown>
,	VIRG	,
em	PRP	em
todas	ADJ	todo
as	DET	a
que	PR	que
temos	V	ter
do	PRP+DET	de
Arcebispo	NOM	arcebispo
se	P	se
vê	V	ver
e	CONJ	e
lê	V	ler
melhor	ADV	melhor
o	DET	o
seu	ADJ	seu
espírito	NOM	espírito
do	PRP+DET	de
que	PR	que
o	P	o
pode	V	poder
encarecer	V	encarecer
nossa	ADJ	nossa
linguagem	NOM	linguagem
.	SENT	.
</s>
<s>
Ajunta-se	V+P	ajuntar
que	CONJSUB	que
ficam	V	ficar
em	PRP	em
lugar	NOM	lugar
de	PRP	de
história	NOM	história
na	PRP+DET	em
parte	NOM	parte
que	PR	que
avisam	V	avisar
as	DET	a
causas	NOM	causa
da	PRP+DET	de
dilação	NOM	dilação
do	PRP+DET	de
Concílio	NOM	concílio
.	SENT	.
</s>
<s>
Estas	DET	esta
razões	NOM	razão
nos	P	nos
obrigam	V	obrigar
a	PRP	a
trazermos	V	trazer
duas	CARD	dois
neste	PRP+P	em
lugar	NOM	lugar
,	VIRG	,
tiradas	V	tirar
dos	PRP+DET	de
originais	NOM	original
;	SENT	;
e	CONJ	e
deixamos	V	deixar
outras	ADJ	outro
,	VIRG	,
por	PRP	por
encurtar	V	encurtar
escritura	NOM	escritura
.	SENT	.
</s>
<s>
Ambas	ADJ	ambos
são	V	ser
escritas	V	escrever
ao	PRP+DET	a
governador	NOM	governador
do	PRP+DET	de
arcebispado	NOM	arcebispado
,	VIRG	,
Frei	V	<unknown>
João	NOM	João
de	PRP	de
Leiria	NOM	<unknown>
,	VIRG	,
e	CONJ	e
em	PRP	em
tempos	NOM	tempo
diferentes	ADJ	diferente
,	VIRG	,
donde	PRP+ADV	de
se	P	se
deixa	V	deixar
entender	V	entender
os	DET	o
muitos	ADJ	muito
meses	NOM	mês
que	PR	que
o	DET	o
Arcebispo	NOM	arcebispo
residiu	V	residir
ocioso	NOM	ocioso
em	PRP	em
Trento	NOM	trento
,	VIRG	,
antes	ADV	antes
de	PRP	de
se	P	se
dar	V	dar
princípio	NOM	princípio
ao	PRP+DET	a
Concílio	NOM	concílio
.	SENT	.
</s>
<s>
E	CONJ	e
porque	CONJ	porque
é	V	ser
cousa	NOM	coisa
certa	ADJ	certo
desejarem	V	desejar
os	DET	o
leitores	NOM	leitor
saber	V	saber
que	CONJSUB	que
vida	NOM	vida
era	V	ser
em	PRP	em
tal	P	tal
tempo	NOM	tempo
a	PRP	a
sua	ADJ	sua
,	VIRG	,
ajuntamos	V	ajuntar
um	DET	um
capítulo	NOM	capítulo
de	PRP	de
carta	NOM	carta
que	PR	que
Frei	V	<unknown>
Anrique	NOM	<unknown>
de	PRP	de
Távora	NOM	távora
,	VIRG	,
companheiro	NOM	companheiro
do	PRP+DET	de
Arcebispo	NOM	arcebispo
,	VIRG	,
escreveu	V	escrever
ao	PRP+DET	a
reitor	NOM	reitor
do	PRP+DET	de
novo	ADJ	novo
Colégio	NOM	colégio
de	PRP	de
Braga	NOM	braga
,	VIRG	,
com	PRP	com
que	PR	que
satisfazemos	V	satisfazer
a	PRP	a
esta	DET	esta
curiosidade	NOM	curiosidade
,	VIRG	,
porque	CONJ	porque
,	VIRG	,
ainda	ADV	ainda
que	PR	que
fala	V	falar
como	CONJ	como
por	PRP	por
cifras	NOM	cifra
,	VIRG	,
fica	V	ficar
bem	ADV	bem
descifrada	V	<unknown>
,	VIRG	,
cotejando	V	cotejar
o	DET	o
que	PR	que
quer	V	querer
significar	V	significar
com	PRP	com
a	DET	a
vida	NOM	vida
passada	ADJ	passado
do	PRP+DET	de
Arcebispo	NOM	arcebispo
e	CONJ	e
com	PRP	com
o	DET	o
que	PR	que
dela	PRP+P	de
temos	V	ter
refirido	V	<unknown>
.	SENT	.
</s>
<s>
CARTA	NOM	carta
PRIMEIRA	NOM	primeiro
"	QUOTE	"
Muito	NOM	muito
Reverendo	V	<unknown>
Padre	NOM	padre
meu	ADJ	meu
:	SENT	:
"	QUOTE	"
Gratia	V	<unknown>
et	F	et
fortitudo	V	<unknown>
.	SENT	.
</s>
<s>
"	QUOTE	"
Nesta	PRP+P	em
não	ADV	não
tenho	V	ter
mais	ADV	mais
que	PR	que
dizer	V	dizer
senão	PRP	senão
que	PR	que
estamos	V	estar
com	PRP	com
saúde	NOM	saúde
e	CONJ	e
ainda	ADV	ainda
não	ADV	não
começa	V	começar
a	DET	a
tarefa	NOM	tarefa
do	PRP+DET	de
Concílio	NOM	concílio
,	VIRG	,
pola	V	<unknown>
tardança	NOM	tardança
dos	PRP+DET	de
bispos	NOM	bispo
de	PRP	de
Castela	NOM	castela
,	VIRG	,
e	CONJ	e
polas	V	<unknown>
tristes	NOM	triste
novas	ADJ	novo
que	PR	que
cada	ADJ	cada
dia	NOM	dia
vêm	V	vir
do	PRP+DET	de
reino	NOM	reino
de	PRP	de
França	NOM	França
,	VIRG	,
donde	PRP+ADV	de
até'gora	V	<unknown>
não	ADV	não
temos	V	ter
esperança	NOM	esperança
certa	ADJ	certo
que	PR	que
venha	V	vir
algum	ADJ	algum
bispo	NOM	bispo
,	VIRG	,
polo	NOM	polo
reino	NOM	reino
em	PRP	em
muitas	ADJ	muita
partes	NOM	parte
estar	V	estar
corrupto	ADJ	corrupto
e	CONJ	e
os	DET	o
hereges	NOM	herege
mui	ADV	mui
poderosos	ADJ	poderoso
.	SENT	.
</s>
<s>
O	DET	o
Papa	NOM	papa
,	VIRG	,
de	PRP	de
sua	ADJ	sua
parte	NOM	parte
,	VIRG	,
faz	V	fazer
todo	ADJ	todo
o	DET	o
possível	ADJ	possível
e	CONJ	e
cada	ADJ	cada
dia	NOM	dia
não	ADV	não
faz	V	fazer
senão	CONJ	senão
mandar	V	mandar
bispos	NOM	bispo
daqueles	PRP+P	aquele
que	PR	que
não	ADV	não
têm	V	ter
conta	V	contar
com	PRP	com
outro	ADJ	outro
rei	NOM	rei
senão	CONJ	senão
com	PRP	com
ele	P	ele
.	SENT	.
</s>
<s>
"	QUOTE	"
Acende-se	V+P	acender
tanto	ADV	tanto
este	DET	este
fogo	NOM	fogo
luterano	ADJ	luterano
que	PR	que
é	V	ser
muito	ADV	muito
pera	PRP	para
temer	V	temer
não	ADV	não
salte	V	saltar
de	PRP	de
lá	ADV	lá
alguma	ADJ	alguma
faisca	V	faiscar
,	VIRG	,
porque	CONJ	porque
,	VIRG	,
de	PRP	de
quanto	ADV	quanto
tenho	V	ter
lido	V	ler
e	CONJ	e
por	PRP	por
cá	ADV	cá
visto	V	ver
,	VIRG	,
estou	V	estar
resoluto	ADJ	resoluto
que	CONJSUB	que
todo	ADJ	todo
cristão	NOM	cristão
que	PR	que
vive	V	viver
carnalmente	ADV	carnalmente
e	CONJ	e
esquecido	V	esquecer
de	PRP	de
sua	ADJ	sua
salvação	NOM	salvação
está	V	estar
isca	V	iscar
mui	ADV	mui
seca	ADJ	seco
ou	CONJ	ou
pólvora	NOM	pólvora
pera	PRP	para
se	P	se
lhe	P	lhe
pegar	V	pegar
esta	DET	esta
peçonhenta	ADJ	peçonhento
seita	NOM	seita
,	VIRG	,
porque	CONJ	porque
toda	ADJ	todo
ela	P	ela
está	V	estar
fundada	ADJ	fundado
em	PRP	em
liberdade	NOM	liberdade
de	PRP	de
luxúria	NOM	luxúria
e	CONJ	e
gula	NOM	gula
.	SENT	.
</s>
<s>
Por	PRP	por
esta	P	esta
via	V	ver
os	DET	o
pregadores	NOM	pregador
desta	PRP+P	de
seita	NOM	seita
trazem	V	trazer
muitos	ADJ	muito
pera	PRP	para
si	P	si
,	VIRG	,
porque	CONJ	porque
pregam	V	pregar
que	CONJSUB	que
todo	ADJ	todo
cristão	NOM	cristão
de	PRP	de
qualquer	ADJ	qualquer
estado	NOM	estado
que	PR	que
seja	V	ser
tenha	V	ter
molher	V	<unknown>
,	VIRG	,
nem	CONJ	nem
cuidem	V	cuidar
de	PRP	de
obedecer	V	obedecer
aos	PRP+DET	a
preceitos	NOM	preceito
que	PR	que
mandam	V	mandar
confessar	V	confessar
,	VIRG	,
jejuar	V	jejuar
,	VIRG	,
não	ADV	não
comer	V	comer
carne	NOM	carne
.	SENT	.
</s>
<s>
Suspeito	V	suspeitar
