<text id="barreto1948">
<s>
CLARA	NOM	clara
Irene	NOM	irene
.	SENT	.
</s>
<s>
-	QUOTE	-
Minhas	ADJ	minha
filhas	NOM	filho
,	VIRG	,
vocês	P	você
não	ADV	não
sabem	V	saber
que	CONJSUB	que
desgraça	NOM	desgraça
para	PRP	para
a	DET	a
família	NOM	família
,	VIRG	,
Cassi	NOM	<unknown>
...	SENT	.
</s>
<s>..
-	QUOTE	-
Que	NOM	<unknown>
houve	V	haver
?	SENT	?
-	QUOTE	-
assustou-se	V+P	assustar
Catarina	NOM	Catarina
.	SENT	.
</s>
<s>
-	QUOTE	-
Cassi	NOM	<unknown>
está	V	estar
doido	ADJ	doido
e	CONJ	e
quer	V	querer
nos	P	nos
envergonhar	V	envergonhar
a	DET	a
todos	ADJ	todo
nós	NOM	nó
,	VIRG	,
o	DET	o
meu	ADJ	meu
avô	NOM	avô
que	PR	que
foi	V	ir
cônsul	NOM	cônsul
da	PRP+DET	de
Inglaterra	NOM	Inglaterra
...	SENT	.
</s>
<s>..
Ah	NOM	<unknown>
!	SENT	!
Se	P	se
ele	P	ele
ressuscitasse	V	ressuscitar
-	QUOTE	-
que	PR	que
vexame	NOM	vexame
não	ADV	não
passaria	V	passar
!	SENT	!
-	QUOTE	-
Que	PR	que
é	V	ser
que	CONJSUB	que
Cassi	NOM	<unknown>
vai	V	ir
fazer	V	fazer
?	SENT	?
-	QUOTE	-
fez	V	fazer
Irene	NOM	irene
com	PRP	com
calma	NOM	calma
.	SENT	.
</s>
<s>
-	QUOTE	-
Vai	V	ir
ser	V	ser
trabalhador	ADJ	trabalhador
de	PRP	de
enxada	NOM	enxada
,	VIRG	,
numa	PRP+DET	em
estrada	NOM	estrada
de	PRP	de
ferro	NOM	ferro
de	PRP	de
Mato	NOM	mato
Grosso	NOM	grosso
.	SENT	.
</s>
<s>
Irene	NOM	irene
,	VIRG	,
que	PR	que
era	V	ser
severa	ADJ	severo
e	CONJ	e
nunca	ADV	nunca
perdoaria	V	perdoar
ao	PRP+DET	a
irmão	NOM	irmão
as	DET	a
maliciosas	ADJ	malicioso
perguntas	NOM	pergunta
que	PR	que
as	DET	a
colegas	NOM	colega
da	PRP+DET	de
escola	NOM	escola
lhe	P	lhe
faziam	V	fazer
,	VIRG	,
vexando-a	V+P	vexar
bastante	ADV	bastante
,	VIRG	,
quando	CONJ	quando
acontecia	V	acontecer
aparecer	V	aparecer
o	DET	o
nome	NOM	nome
dele	PRP+P	de
nos	PRP+DET	em
jornais	NOM	jornal
,	VIRG	,
nas	PRP+DET	em
suas	ADJ	sua
habituais	ADJ	habitual
cavalarias	V	cavalar
-	QUOTE	-
observou	V	observar
:	SENT	:
-	QUOTE	-
Que	PR	que
tem	V	ter
isso	P	isso
,	VIRG	,
mamãe	NOM	mamãe
!	SENT	!
Ele	P	ele
tem	V	ter
saúde	NOM	saúde
,	VIRG	,
ao	PRP+DET	a
invés	NOM	invés
de	PRP	de
andar	NOM	andar
por	PRP	por
ai	NOM	ai
a	PRP	a
fazer	V	fazer
das	PRP+DET	de
suas	ADJ	sua
,	VIRG	,
a	DET	a
nos	P	nos
envergonhar	V	envergonhar
por	PRP	por
toda	ADJ	todo
a	DET	a
parte	NOM	parte
,	VIRG	,
é	V	ser
melhor	ADV	melhor
que	PR	que
ele	P	ele
trabalhe	V	trabalhar
para	PRP	para
ver	V	ver
se	P	se
toma	V	tomar
caminho	NOM	caminho
.	SENT	.
</s>
<s>
Dona	NOM	dono
Salustiana	NOM	<unknown>
olhou	V	olhar
espantada	V	espantar
para	PRP	para
a	DET	a
filha	NOM	filho
e	CONJ	e
disse	V	dizer
cheia	ADJ	cheio
de	PRP	de
mágoa	NOM	mágoa
:	SENT	:
-	QUOTE	-
É	V	ser
que	CONJSUB	que
você	P	você
não	ADV	não
é	V	ser
mãe	NOM	mãe
;	SENT	;
mas	CONJ	mas
,	VIRG	,
em	PRP	em
breve	ADJ	breve
,	VIRG	,
você	P	você
será	V	ser
,	VIRG	,
então	ADV	então
...	SENT	.
</s>
<s>..
Catarina	NOM	Catarina
obtemperou	V	obtemperar
:	SENT	:
-	QUOTE	-
Mamãe	NOM	mamãe
,	VIRG	,
eu	P	eu
não	ADV	não
acho	V	achar
motivo	NOM	motivo
para	PRP	para
lástima	NOM	lástima
.	SENT	.
</s>
<s>
O	DET	o
que	PR	que
é	V	ser
de	PRP	de
todo	ADJ	todo
reprovável	ADJ	reprovável
,	VIRG	,
é	V	ser
que	CONJSUB	que
ele	P	ele
leve	V	levar
toda	ADJ	todo
a	DET	a
vida	NOM	vida
a	PRP	a
que	PR	que
está	V	estar
levando	V	levar
...	SENT	.
</s>
<s>..
O	V	<unknown>
melhor	ADV	melhor
é	V	ser
aventurar	V	aventurar
...	SENT	.
</s>
<s>..
O	V	<unknown>
pai	NOM	pai
veio	V	vir
a	DET	a
saber	NOM	saber
da	PRP+DET	de
resolução	NOM	resolução
do	PRP+DET	de
filho	NOM	filho
,	VIRG	,
sobre	PRP	sobre
quem	PR	quem
não	ADV	não
punha	V	pôr
os	DET	o
olhos	NOM	olho
,	VIRG	,
havia	V	haver
dois	CARD	dois
anos	NOM	ano
.	SENT	.
</s>
<s>
Não	ADV	não
conteve	V	conter
a	DET	a
sua	ADJ	sua
alegria	NOM	alegria
e	CONJ	e
exclamou	V	exclamar
:	SENT	:
-	QUOTE	-
Que	PR	que
se	P	se
vá	V	ir
!	SENT	!
Que	PR	que
vá	V	ir
para	PRP	para
o	DET	o
diabo	NOM	diabo
!	SENT	!
Já	ADV	já
é	V	ser
tempo	NOM	tempo
!	SENT	!
Depois	ADV	depois
acrescentou	V	acrescentar
:	SENT	:
-	QUOTE	-
Vocês	P	você
vão	V	ir
ver	V	ver
que	CONJSUB	que
ele	P	ele
fez	V	fazer
uma	DET	uma
das	PRP+DET	de
suas	ADJ	sua
;	SENT	;
vai	V	ir
fugir	V	fugir
e	CONJ	e
deixar-nos	V+P	deixar
vexados	ADJ	vexado
,	VIRG	,
senão	CONJ	senão
atrapalhados	V	atrapalhar
.	SENT	.
</s>
<s>
Seja	V	ser
tudo	P	tudo
pelo	PRP+DET	por
amor	NOM	amor
de	PRP	de
Deus	NOM	deus
!	SENT	!
Que	PR	que
se	P	se
vá	V	ir
e	CONJ	e
nos	P	nos
deixe	V	deixar
em	PRP	em
paz	NOM	paz
.	SENT	.
</s>
<s>
Vendidos	V	vender
os	DET	o
galos	NOM	galo
,	VIRG	,
galinhas	NOM	galinha
,	VIRG	,
frangos	NOM	frango
e	CONJ	e
pintos	NOM	pinto
,	VIRG	,
apurou	V	apurar
quinhentos	CARD	quinhentos
mil-réis	NOM	mil-réis
,	VIRG	,
que	PR	que
se	P	se
dispôs	V	dispor
a	PRP	a
depositar	V	depositar
na	PRP+DET	em
Caixa	NOM	caixa
Econômica	ADJ	econômico
,	VIRG	,
logo	ADV	logo
no	PRP+DET	em
dia	NOM	dia
seguinte	ADJ	seguinte
ao	PRP+DET	a
do	PRP+DET	de
recebimento	NOM	recebimento
.	SENT	.
</s>
<s>
Nesse	PRP+P	em
dia	NOM	dia
,	VIRG	,
despertou	V	despertar
cedo	ADV	cedo
,	VIRG	,
banhou-se	V	<unknown>
cuidadosamente	ADV	cuidadosamente
,	VIRG	,
escolheu	V	escolher
bem	ADV	bem
a	DET	a
roupa	NOM	roupa
branca	ADJ	branco
,	VIRG	,
viu	V	ver
bem	ADV	bem
se	CONJ	se
a	DET	a
meia	CARD	meio
não	ADV	não
estava	V	estar
furada	ADJ	furado
,	VIRG	,
escovou	V	escovar
o	DET	o
terno	ADJ	terno
cintado	NOM	cintado
e	CONJ	e
cuidadosamente	ADV	cuidadosamente
,	VIRG	,
meteu	V	meter
mão	NOM	mão
à	PRP+DET	a
obra	NOM	obra
de	PRP	de
vestir-se	V+P	vestir
com	PRP	com
apuro	NOM	apuro
,	VIRG	,
para	PRP	para
vir	V	ver
à	PRP+DET	a
"	QUOTE	"
cidade	NOM	cidade
"	QUOTE	"
.	SENT	.
</s>
<s>
Raramente	ADV	raramente
,	VIRG	,
vinha	V	vir
ao	PRP+DET	a
centro	NOM	centro
.	SENT	.
</s>
<s>
Quando	CONJ	quando
muito	ADV	muito
,	VIRG	,
descia	V	descer
até	PRP	até
o	DET	o
campo	NOM	campo
de	PRP	de
Sant"Ana	NOM	<unknown>
e	CONJ	e
daí	PRP+ADV	aí
não	ADV	não
passava	V	passar
.	SENT	.
</s>
<s>
Não	ADV	não
gostava	V	gostar
mesmo	ADV	mesmo
do	PRP+DET	de
centro	NOM	centro
.	SENT	.
</s>
<s>
Implicava	V	implicar
com	PRP	com
aqueles	DET	aquele
elegantes	ADJ	elegante
que	PR	que
se	P	se
postavam	V	postar
nas	PRP+DET	em
esquinas	NOM	esquina
e	CONJ	e
nas	PRP+DET	em
calçadas	NOM	calçada
.	SENT	.
</s>
<s>
Achava-os	V+P	achar
ridículos	ADJ	ridículo
,	VIRG	,
exibindo	V	exibir
luxo	NOM	luxo
de	PRP	de
bengalas	NOM	bengala
,	VIRG	,
anéis	NOM	anel
e	CONJ	e
pulseiras	NOM	pulseira
de	PRP	de
relógio	NOM	relógio
.	SENT	.
</s>
<s>
É	V	ser
verdade	NOM	verdade
,	VIRG	,
pensava	V	pensar
consigo	P	consigo
,	VIRG	,
que	PR	que
ele	P	ele
usava	V	usar
tudo	P	tudo
aquilo	P	aquilo
;	SENT	;
mas	CONJ	mas
era	V	ser
com	PRP	com
modéstia	NOM	modéstia
,	VIRG	,
não	ADV	não
se	P	se
exibia	V	exibir
.	SENT	.
</s>
<s>
Recordava	V	recordar
que	CONJSUB	que
não	ADV	não
tinha	V	ter
poses	NOM	pose
,	VIRG	,
mas	CONJ	mas
,	VIRG	,
mesmo	ADV	mesmo
que	PR	que
as	P	a
tivesse	V	ter
,	VIRG	,
não	ADV	não
se	P	se
daria	V	dar
a	PRP	a
tal	P	tal
ridículo	ADJ	ridículo
...	SENT	.
</s>
<s>..
Essa	NOM	essa
sua	ADJ	sua
filosofia	NOM	filosofia
sobre	PRP	sobre
a	DET	a
elegância	NOM	elegância
,	VIRG	,
de	PRP	de
elegante	ADJ	elegante
suburbano	NOM	suburbano
,	VIRG	,
ele	P	ele
aplicava	V	aplicar
às	PRP+DET	a
moças	NOM	moço
.	SENT	.
</s>
<s>
Quanto	ADV	quanto
dengue	ADJ	dengue
!	SENT	!
Para	PRP	para
que	PR	que
aqueles	DET	aquele
passos	NOM	passo
estudados	V	estudar
?	SENT	?
Aqueles	DET	aquele
modos	NOM	modo
de	PRP	de
dizer	V	dizer
adeus	NOM	adeus
?	SENT	?
Achava	V	achar
tudo	P	tudo
ridículo	ADJ	ridículo
,	VIRG	,
exagerado	NOM	exagerado
,	VIRG	,
copiado	V	copiar
,	VIRG	,
mas	CONJ	mas
não	ADV	não
sabia	V	saber
bem	ADV	bem
de	PRP	de
que	PR	que
modelo	NOM	modelo
.	SENT	.
</s>
<s>
O	DET	o
que	PR	que
,	VIRG	,
de	PRP	de
fato	NOM	fato
,	VIRG	,
sentia	V	sentir
não	ADV	não
era	V	ser
isso	P	isso
que	PR	que
expunha	V	expor
aos	PRP+DET	a
amigos	NOM	amigo
ou	CONJ	ou
às	PRP+DET	a
belezas	NOM	beleza
suburbanas	ADJ	suburbano
que	PR	que
,	VIRG	,
porventura	ADV	porventura
,	VIRG	,
requestasse	V	requestar
.	SENT	.
</s>
<s>
O	DET	o
que	PR	que
ele	P	ele
sentia	V	sentir
diante	PRP	diante
daquilo	PRP+P	aquilo
tudo	P	tudo
,	VIRG	,
daquelas	PRP+P	aquela
maneiras	NOM	maneira
,	VIRG	,
daqueles	PRP+P	aquele
ademanes	NOM	ademanes
,	VIRG	,
daquelas	PRP+P	aquela
conversas	NOM	conversa
que	PR	que
não	ADV	não
entendia	V	entender
,	VIRG	,
era	V	ser
a	DET	a
sua	ADJ	sua
ignorância	NOM	ignorância
,	VIRG	,
a	DET	a
sua	ADJ	sua
grosseria	NOM	grosseria
nativa	ADJ	nativo
,	VIRG	,
a	DET	a
sua	ADJ	sua
falta	NOM	falta
de	PRP	de
educação	NOM	educação
e	CONJ	e
de	PRP	de
gosto	NOM	gosto
.	SENT	.
</s>
<s>
O	DET	o
seu	ADJ	seu
ódio	NOM	ódio
,	VIRG	,
então	ADV	então
,	VIRG	,
ia	V	ir
forte	ADJ	forte
para	PRP	para
os	DET	o
poetas	NOM	poeta
e	CONJ	e
jornalistas	NOM	jornalista
,	VIRG	,
sobretudo	ADV	sobretudo
,	VIRG	,
para	PRP	para
estes	P	este
.	SENT	.
</s>
<s>
Não	ADV	não
perdoava	V	perdoar
as	DET	a
descalçadeiras	NOM	descalçadeira
,	VIRG	,
os	DET	o
deboches	NOM	deboche
que	PR	que
lhe	P	lhe
passavam	V	passar
,	VIRG	,
quando	CONJ	quando
tinham	V	ter
de	PRP	de
denunciar	V	denunciar
alguma	ADJ	alguma
das	PRP+DET	de
suas	ADJ	sua
ignóbeis	ADJ	ignóbil
proezas	NOM	proeza
.	SENT	.
</s>
<s>
Uns	DET	um
sujos	NOM	sujo
!	SENT	!
-	QUOTE	-
dizia	V	dizer
-	QUOTE	-
;	SENT	;
uns	DET	um
malandros	NOM	malandro
!	SENT	!
-	QUOTE	-
continuava	V	continuar
-	QUOTE	-
que	PR	que
querem	V	querer
ditar	V	ditar
moral	ADJ	moral
.	SENT	.
</s>
<s>
O	DET	o
seu	ADJ	seu
primeiro	CARD	primeiro
ímpeto	NOM	ímpeto
,	VIRG	,
quando	CONJ	quando
lia	V	ler
notícias	NOM	notícia
a	PRP	a
seu	ADJ	seu
respeito	NOM	respeito
,	VIRG	,
era	V	ser
atirar-se	V+P	atirar
contra	PRP	contra
um	DET	um
deles	PRP+P	de
,	VIRG	,
naturalmente	ADV	naturalmente
o	DET	o
que	PR	que
lhe	P	lhe
parecesse	V	parecer
mais	ADV	mais
fraco	ADJ	fraco
;	SENT	;
e	CONJ	e
desancá-lo	V	<unknown>
de	PRP	de
pancadas	NOM	pancada
.	SENT	.
</s>
<s>
Sustinha	V	suster
,	VIRG	,
porém	CONJ	porém
,	VIRG	,
o	DET	o
ímpeto	NOM	ímpeto
,	VIRG	,
porque	CONJ	porque
sabia	V	saber
,	VIRG	,
se	P	se
tal	P	tal
fizesse	V	fazer
,	VIRG	,
estaria	V	estar
perdido	ADJ	perdido
.	SENT	.
</s>
<s>
A	DET	a
guerra	NOM	guerra
seria	V	ser
sem	PRP	sem
tréguas	NOM	trégua
,	VIRG	,
e	CONJ	e
"	QUOTE	"
novos	ADJ	novo
e	CONJ	e
velhos	ADJ	velho
"	QUOTE	"
da	PRP+DET	de
sua	ADJ	sua
interminável	ADJ	interminável
conta	NOM	conta
sairiam	V	sair
à	PRP+DET	a
luz	NOM	luz
.	SENT	.
</s>
<s>
Secretamente	ADV	secretamente
,	VIRG	,
tinha	V	ter
um	DET	um
respeito	NOM	respeito
pela	PRP+DET	por
cidade	NOM	cidade
,	VIRG	,
respeito	NOM	respeito
de	PRP	de
suburbano	NOM	suburbano
genuíno	ADJ	genuíno
que	PR	que
ele	P	ele
era	V	ser
,	VIRG	,
mal-educado	ADJ	mal-educado
,	VIRG	,
bronco	ADJ	bronco
e	CONJ	e
analfabeto	ADJ	analfabeto
.	SENT	.
</s>
<s>
Mal	ADV	mal
tomou	V	tomar
o	DET	o
café	NOM	café
matinal	ADJ	matinal
,	VIRG	,
concertou	V	concertar
ainda	ADV	ainda
a	DET	a
gravata	NOM	gravata
e	CONJ	e
pôs-se	V+P	pôr
na	PRP+DET	em
rua	NOM	rua
.	SENT	.
</s>
<s>
Era	V	ser
cedo	ADV	cedo
,	VIRG	,
mas	CONJ	mas
temia	V	temer
pelo	PRP+DET	por
dinheiro	NOM	dinheiro
que	PR	que
tinha	V	ter
na	PRP+DET	em
algibeira	NOM	algibeira
.	SENT	.
</s>
<s>
Não	ADV	não
queria	V	querer
que	CONJSUB	que
ninguém	P	ninguém
soubesse	V	saber
da	PRP+DET	de
existência	NOM	existência
de	PRP	de
avultada	ADJ	avultado
quantia	NOM	quantia
em	PRP	em
seu	ADJ	seu
poder	NOM	poder
e	CONJ	e
,	VIRG	,
muito	ADV	muito
menos	ADV	menos
,	VIRG	,
que	PR	que
premeditava	V	premeditar
fugir	V	fugir
.	SENT	.
</s>
<s>
Embarcou	V	embarcar
no	PRP+DET	em
primeiro	CARD	primeiro
trem	NOM	trem
;	SENT	;
e	CONJ	e
,	VIRG	,
esgueirando-se	V	<unknown>
pela	PRP+DET	por
Central	NOM	central
,	VIRG	,
conseguiu	V	conseguir
não	ADV	não
encontrar	V	encontrar
conhecido	V	conhecer
que	CONJSUB	que
lhe	P	lhe
fizesse	V	fazer
perguntas	NOM	pergunta
indiscretas	ADJ	indiscreto
.	SENT	.
</s>
<s>
Cassi	NOM	<unknown>
Jones	NOM	jones
,	VIRG	,
sem	PRP	sem
mais	ADV	mais
percalços	NOM	percalço
,	VIRG	,
se	P	se
viu	V	ver
lançado	V	lançar
em	PRP	em
pleno	ADJ	pleno
Campo	NOM	campo
de	PRP	de
Sant"Ana	NOM	<unknown>
,	VIRG	,
no	PRP+DET	em
meio	NOM	meio
da	PRP+DET	de
multidão	NOM	multidão
que	PR	que
jorrava	V	jorrar
das	PRP+DET	de
portas	NOM	porta
da	PRP+DET	de
Central	NOM	central
,	VIRG	,
cheia	ADJ	cheio
da	PRP+DET	de
honesta	ADJ	honesto
pressa	NOM	pressa
de	PRP	de
quem	PR	quem
vai	V	ir
trabalhar	V	trabalhar
.	SENT	.
</s>
<s>
A	DET	a
sua	ADJ	sua
sensação	NOM	sensação
era	V	ser
que	CONJSUB	que
estava	V	estar
numa	PRP+DET	em
cidade	NOM	cidade
estranha	ADJ	estranho
.	SENT	.
</s>
<s>
No	PRP+DET	em
subúrbio	NOM	subúrbio
,	VIRG	,
tinha	V	ter
os	DET	o
seus	ADJ	seu
ódios	NOM	ódio
e	CONJ	e
os	DET	o
seus	ADJ	seu
amores	NOM	amor
;	SENT	;
no	PRP+DET	em
subúrbio	NOM	subúrbio
tinha	V	ter
os	DET	o
seus	ADJ	seu
companheiros	NOM	companheiro
,	VIRG	,
e	CONJ	e
a	DET	a
sua	ADJ	sua
fama	NOM	fama
de	PRP	de
violeiro	NOM	violeiro
percorria	V	percorrer
todo	ADJ	todo
ele	P	ele
,	VIRG	,
e	CONJ	e
,	VIRG	,
em	PRP	em
qualquer	ADJ	qualquer
parte	NOM	parte
,	VIRG	,
era	V	ser
apontado	V	apontar
;	SENT	;
no	PRP+DET	em
subúrbio	NOM	subúrbio
,	VIRG	,
enfim	ADV	enfim
,	VIRG	,
ele	P	ele
tinha	V	ter
personalidade	NOM	personalidade
,	VIRG	,
era	V	ser
bem	ADV	bem
Cassi	NOM	<unknown>
Jones	NOM	jones
de	PRP	de
Azevedo	NOM	azevedo
;	SENT	;
mas	CONJ	mas
,	VIRG	,
ali	ADV	ali
,	VIRG	,
sobretudo	ADV	sobretudo
do	PRP+DET	de
Campo	NOM	campo
de	PRP	de
Sant"Ana	NOM	<unknown>
para	PRP	para
baixo	ADJ	baixo
,	VIRG	,
o	DET	o
que	PR	que
era	V	ser
ele	P	ele
?	SENT	?
Não	ADV	não
era	V	ser
nada	P	nada
.	SENT	.
</s>
<s>
Onde	ADV	onde
acabavam	V	acabar
os	DET	o
trilhos	NOM	trilho
da	PRP+DET	de
Central	NOM	central
,	VIRG	,
acabava	V	acabar
a	DET	a
sua	ADJ	sua
fama	NOM	fama
e	CONJ	e
o	DET	o
seu	ADJ	seu
valimento	NOM	valimento
;	SENT	;
a	DET	a
sua	ADJ	sua
fanfarronice	NOM	fanfarronice
evaporava-se	V+P	evaporar
,	VIRG	,
e	CONJ	e
representava-se	V	<unknown>
a	PRP	a
si	P	si
mesmo	ADJ	mesmo
como	CONJ	como
esmagado	ADJ	esmagado
por	PRP	por
aqueles	P	aquele
"	QUOTE	"
caras	ADJ	caro
"	QUOTE	"
todos	P	todo
,	VIRG	,
que	CONJSUB	que
nem	CONJ	nem
olhavam	V	olhar
.	SENT	.
</s>
<s>
Fosse	V	fossar
no	PRP+DET	em
Riachuelo	NOM	riachuelo
,	VIRG	,
fosse	V	fossar
na	PRP+DET	em
Piedade	NOM	piedade
,	VIRG	,
fosse	V	fossar
em	PRP	em
Rio	NOM	Rio
das	PRP+DET	de
Pedras	NOM	pedra
,	VIRG	,
sempre	ADV	sempre
encontrava	V	encontrar
um	DET	um
conhecido	NOM	conhecido
,	VIRG	,
pelo	PRP+DET	por
menos	ADV	menos
,	VIRG	,
simplesmente	ADV	simplesmente
de	PRP	de
vista	NOM	vista
;	SENT	;
mas	CONJ	mas
,	VIRG	,
no	PRP+DET	em
meio	NOM	meio
da	PRP+DET	de
cidade	NOM	cidade
,	VIRG	,
se	P	se
topava	V	topar
com	PRP	com
uma	DET	uma
cara	NOM	cara
já	ADV	já
vista	NOM	vista
,	VIRG	,
num	PRP+DET	em
grupo	NOM	grupo
da	PRP+DET	de
rua	NOM	rua
do	PRP+DET	de
Ouvidor	NOM	ouvidor
ou	CONJ	ou
da	PRP+DET	de
Avenida	NOM	avenida
,	VIRG	,
era	V	ser
de	PRP	de
um	DET	um
suburbano	NOM	suburbano
que	PR	que
não	ADV	não
lhe	P	lhe
merecia	V	merecer
nenhuma	ADJ	nenhum
importância	NOM	importância
.	SENT	.
</s>
<s>
Como	CONJ	como
é	V	ser
que	CONJSUB	que
ali	ADV	ali
,	VIRG	,
naquelas	PRP+P	aquela
ruas	NOM	rua
elegantes	ADJ	elegante
,	VIRG	,
tal	P	tal
tipo	NOM	tipo
,	VIRG	,
tão	ADV	tão
mal	ADV	mal
vestido	NOM	vestido
,	VIRG	,
era	V	ser
festejado	ADJ	festejado
,	VIRG	,
enquanto	CONJ	enquanto
ele	P	ele
,	VIRG	,
Cassi	NOM	<unknown>
,	VIRG	,
passava	V	passar
despercebido	ADJ	despercebido
?	SENT	?
Atinava	V	atinar
com	PRP	com
a	DET	a
resposta	NOM	resposta
,	VIRG	,
mas	CONJ	mas
não	ADV	não
queria	V	querer
responder	V	responder
a	PRP	a
si	P	si
mesmo	ADV	mesmo
.	SENT	.
</s>
<s>
Mal	ADV	mal
a	P	a
formulava	V	formular
,	VIRG	,
apressava-se	V+P	apressar
em	PRP	em
pensar	V	pensar
noutra	PRP+P	em
coisa	NOM	coisa
.	SENT	.
</s>
<s>
Na	PRP+DET	em
"	QUOTE	"
cidade	NOM	cidade
"	QUOTE	"
,	VIRG	,
como	CONJ	como
se	P	se
diz	V	dizer
,	VIRG	,
ele	P	ele
percebia	V	perceber
toda	ADJ	todo
a	DET	a
sua	ADJ	sua
inferioridade	NOM	inferioridade
de	PRP	de
inteligência	NOM	inteligência
,	VIRG	,
de	PRP	de
educação	NOM	educação
;	SENT	;
a	DET	a
sua	ADJ	sua
rusticidade	NOM	rusticidade
,	VIRG	,
diante	PRP	diante
daqueles	PRP+P	aquele
rapazes	NOM	rapaz
a	PRP	a
conversar	V	conversar
sobre	PRP	sobre
coisas	NOM	coisa
de	PRP	de
que	PR	que
ele	P	ele
não	ADV	não
entendia	V	entender
e	CONJ	e
a	P	a
trocar	V	trocar
pilhérias	NOM	pilhéria
;	SENT	;
em	PRP	em
face	NOM	face
da	PRP+DET	de
sofreguidão	NOM	sofreguidão
com	PRP	com
que	PR	que
liam	V	ler
os	DET	o
placards	F	placard
dos	PRP+DET	de
jornais	NOM	jornal
,	VIRG	,
tratando	V	tratar
de	PRP	de
assuntos	NOM	assunto
cuja	PR	cuja
importância	NOM	importância
ele	P	ele
não	ADV	não
avaliava	V	avaliar
,	VIRG	,
Cassi	NOM	<unknown>
vexava-se	V	<unknown>
de	PRP	de
não	ADV	não
suportar	V	suportar
a	DET	a
leitura	NOM	leitura
;	SENT	;
comparando	V	comparar
o	DET	o
desembaraço	NOM	desembaraço
com	PRP	com
que	PR	que
os	DET	o
fregueses	NOM	freguês
pediam	V	pedir
bebidas	NOM	bebida
variadas	ADJ	variado
e	CONJ	e
esquisitas	ADJ	esquisito
,	VIRG	,
lembrava-se	V+P	lembrar
que	CONJSUB	que
nem	CONJ	nem
mesmo	ADV	mesmo
o	DET	o
nome	NOM	nome
delas	PRP+P	de
sabia	V	saber
pronunciar	V	pronunciar
;	SENT	;
olhando	V	olhar
aquelas	DET	aquela
senhoras	NOM	senhor
e	CONJ	e
moças	NOM	moço
que	PR	que
lhe	P	lhe
pareciam	V	parecer
rainhas	NOM	rainha
e	CONJ	e
princesas	NOM	princesa
,	VIRG	,
tal	P	tal
e	CONJ	e
qual	PR	qual
o	DET	o
bárbaro	NOM	bárbaro
que	PR	que
viu	V	ver
,	VIRG	,
no	PRP+DET	em
Senado	NOM	senado
de	PRP	de
Roma	NOM	Roma
,	VIRG	,
só	ADV	só
reis	NOM	rei
,	VIRG	,
sentia-se	V+P	sentir
humilde	ADJ	humilde
;	SENT	;
enfim	ADV	enfim
,	VIRG	,
todo	ADJ	todo
aquele	DET	aquele
conjunto	NOM	conjunto
de	PRP	de
coisas	NOM	coisa
finas	ADJ	fino
,	VIRG	,
atitudes	NOM	atitude
apuradas	V	apurar
,	VIRG	,
de	PRP	de
hábitos	NOM	hábito
de	PRP	de
polidez	NOM	polidez
e	CONJ	e
urbanidade	NOM	urbanidade
,	VIRG	,
de	PRP	de
franqueza	NOM	franqueza
no	PRP+DET	em
gastar	V	gastar
,	VIRG	,
reduziam-lhe	V+P	reduzir
a	DET	a
personalidade	NOM	personalidade
de	PRP	de
medíocre	NOM	medíocre
suburbano	ADJ	suburbano
,	VIRG	,
de	PRP	de
vagabundo	ADJ	vagabundo
doméstico	NOM	doméstico
,	VIRG	,
a	DET	a
quase	ADV	quase
coisa	NOM	coisa
alguma	ADJ	alguma
.	SENT	.
</s>
<s>
Saltando	V	saltar
na	PRP+DET	em
Central	NOM	central
,	VIRG	,
não	ADV	não
procurou	V	procurar
bonde	NOM	bonde
.	SENT	.
</s>
<s>
Engolfou-se	V	<unknown>
num	PRP+DET	em
filete	NOM	filete
de	PRP	de
multidão	NOM	multidão
que	PR	que
se	P	se
alastrava	V	alastrar
em	PRP	em
direitura	NOM	direitura
à	PRP+DET	a
Prefeitura	NOM	prefeitura
e	CONJ	e
marchou	V	marchar
a	DET	a
pé	NOM	pé
até	PRP	até
o	DET	o
"	QUOTE	"
centro	V	centrar
"	QUOTE	"
.	SENT	.
</s>
<s>
Desde	PRP	desde
o	DET	o
largo	ADJ	largo
do	PRP+DET	de
Rossio	NOM	<unknown>
,	VIRG	,
foi	V	ir
parando	V	parar
diante	PRP	diante
das	PRP+DET	de
montras	NOM	montra
.	SENT	.
</s>
<s>
Demorava-se	V+P	demorar
a	PRP	a
ver	V	ver
jóias	NOM	jóia
através	ADV	através
de	PRP	de
fortes	ADJ	forte
vidros	NOM	vidro
que	PR	que
as	P	a
protegiam	V	proteger
contra	PRP	contra
a	DET	a
cobiça	NOM	cobiça
alheia	ADJ	alheio
.	SENT	.
</s>
<s>
Mirava	V	mirar
anéis	NOM	anel
e	CONJ	e
relógios	NOM	relógio
,	VIRG	,
braceletes	NOM	bracelete
e	CONJ	e
brincos	NOM	brinco
,	VIRG	,
mais	ADV	mais
àqueles	PRP+P	a
do	PRP+DET	de
que	PR	que
a	PRP	a
estes	P	este
,	VIRG	,
porquanto	CONJ	porquanto
não	ADV	não
lhe	P	lhe
brotava	V	brotar
no	PRP+DET	em
coração	NOM	coração
nenhuma	ADJ	nenhum
necessidade	NOM	necessidade
de	PRP	de
dar	V	dar
presentes	NOM	presente
às	PRP+DET	a
amadas	NOM	amado
.	SENT	.
</s>
<s>
Tão	ADV	tão
caros	ADJ	caro
,	VIRG	,
não	ADV	não
